phase,iteration,loss,relative_l2_error,damping,evaluation_count,maximum_system_residual,component_count,component_0_id,component_0_radius_m,component_0_center_x_m,component_0_center_y_m,component_1_id,component_1_radius_m,component_1_center_x_m,component_1_center_y_m
two_component_refinement,0,0.10157319972931943,0.4507176493755697,0.001,13,5.309032714363946e-16,2,A,0.035,0.43,0.5,td_birth_001,0.015621702193025446,0.5733333333333333,0.5000000000000001
two_component_refinement,1,0.003797477299869936,0.08714903671148566,0.001,26,5.705643838237309e-16,2,A,0.035852966245955485,0.430157244621037,0.5000000000000019,td_birth_001,0.03562170219302545,0.5664100268537188,0.4999999999999912
two_component_refinement,2,1.1015463909274114e-05,0.004693711518462574,0.0003,39,5.641857842385318e-16,2,A,0.03497073461092002,0.43005455627994316,0.4999999999999996,td_birth_001,0.03484692632056714,0.5699123052532769,0.49999999999999956
two_component_refinement,3,9.962874682503251e-11,1.4115859649701294e-05,8.999999999999999e-05,52,5.62197864629216e-16,2,A,0.03500000367625614,0.4299999314901684,0.5,td_birth_001,0.03499983860170258,0.5700006252400477,0.5
two_component_refinement,4,1.029780501269553e-19,4.5382386479107805e-10,2.6999999999999996e-05,65,5.624659561464561e-16,2,A,0.03500000000067147,0.42999999999022304,0.5,td_birth_001,0.03499999998780122,0.5700000000177191,0.5
