iteration,loss,relative_l2_error,applied_damping,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
31,0.07534258202674093,0.28258867595513437,20.589113209464887,0.0007505861414027033,0.0010351093248866243,0.00010365340954776843,0.09754657673560813,0.69195961246067,6.37989279258025e-05,160,distance_boundary_and_eikonal_tolerances,497,5.07880456271596e-16
32,0.05899255901924337,0.24998252653467767,6.176733962839466,0.002210761205587374,0.0031407784468267647,5.9663883184039324e-05,0.09318775498368922,0.7088061585319227,7.207925903188195e-05,180,distance_boundary_and_eikonal_tolerances,513,5.07880456271596e-16
33,0.05417859061549087,0.2395467100931777,18.5302018885184,0.000772156539698311,0.0010448567246858357,9.501432544618763e-05,0.09625465857084614,0.7146293835011466,5.659992516192369e-05,160,distance_boundary_and_eikonal_tolerances,529,5.07880456271596e-16
34,0.04102008765842517,0.2083755042517634,5.5590605665555195,0.0022040048351773,0.0028797687513988936,6.028698400569409e-05,0.09214922191481341,0.7104173372790228,5.820582754101529e-05,180,distance_boundary_and_eikonal_tolerances,545,5.07880456271596e-16
35,0.03718543259584565,0.19838388703147075,16.67718169966656,0.0007530498754357968,0.0009895845615805273,8.134293644176661e-05,0.09507409386612393,0.7214757866736832,4.644359330538243e-05,160,distance_boundary_and_eikonal_tolerances,561,5.07880456271596e-16
36,0.02718102178216599,0.16956837698990163,5.003154509899967,0.0020957551548547496,0.002746582835564154,6.494467730684874e-05,0.09259688796621111,0.7077953634351037,7.118284264368696e-05,180,distance_boundary_and_eikonal_tolerances,577,5.07880456271596e-16
37,0.02434794864542871,0.16048117575054535,15.0094635296999,0.0006940316349208487,0.0008892491431579882,7.794212267754085e-05,0.09573552713219025,0.7189491349378654,7.387953372345324e-05,160,distance_boundary_and_eikonal_tolerances,593,5.07880456271596e-16
38,0.01717486412633408,0.1347603861733553,4.50283905890997,0.0018752019446025706,0.0022522236390948003,6.309982786348985e-05,0.09094297068292466,0.6942506059025555,8.325736999784984e-05,180,distance_boundary_and_eikonal_tolerances,609,5.07880456271596e-16
39,0.006480023732499154,0.082754591394333,1.350851717672991,0.003758609461133702,0.004339365188051101,8.673701901555217e-05,0.09350340165012372,0.6660717114557493,0.00010033034971978485,180,distance_boundary_and_eikonal_tolerances,625,5.07880456271596e-16
40,0.0008524451130107148,0.030102869839167858,0.4052555153018973,0.003865318939958076,0.00370196066108366,8.980387622208186e-05,0.09515936600760175,0.6524004908670704,0.00010065600683622881,180,distance_boundary_and_eikonal_tolerances,641,5.07880456271596e-16
41,0.00021810648652619336,0.015447345968206969,0.12157665459056918,0.0015638527026781398,0.0017278155557616708,7.406030404259064e-05,0.09258315688587274,0.6389440566997473,9.864388246674793e-05,180,distance_boundary_and_eikonal_tolerances,657,5.07880456271596e-16
42,0.00020502828771005964,0.015000396531602284,0.036472996377170754,0.0002445625340060453,0.0002303299140550413,7.815798669555454e-05,0.09517013309420448,0.665211470747695,8.000829965423839e-05,160,distance_boundary_and_eikonal_tolerances,673,5.07880456271596e-16
43,0.00020466620961013922,0.014988483304598094,0.010941898913151225,4.644528286211636e-05,5.544816789874413e-05,3.998362252862685e-05,0.09794953269510726,0.6780009308160412,8.436718463597503e-05,100,distance_boundary_and_eikonal_tolerances,689,5.07880456271596e-16
44,0.0002033208679926751,0.014938301971509358,0.0032825696739453673,2.5224880127759567e-05,6.131544711055643e-05,6.638667265322572e-05,0.09433122731655474,0.6841656015806681,8.00934873256623e-05,160,distance_boundary_and_eikonal_tolerances,705,5.07880456271596e-16
45,0.000201158044098485,0.014859942573647623,0.0009847709021836102,3.434214975936608e-05,6.066007325397429e-05,4.890422705801982e-05,0.0933473878053202,0.6855008293578576,9.406691787075538e-05,160,distance_boundary_and_eikonal_tolerances,721,5.07880456271596e-16
46,0.00020099300465691939,0.014855727205304137,0.00029543127065508306,2.3593587532544012e-05,6.182733626158036e-05,4.921702735368927e-05,0.0938120461921193,0.6626818507596306,7.217814439769432e-05,100,distance_boundary_and_eikonal_tolerances,737,5.07880456271596e-16
47,0.00020050667791927912,0.014835633442144346,8.862938119652492e-05,2.3047451725421498e-05,4.702139039067289e-05,2.9873708377247502e-05,0.09426658955347691,0.6495289578443074,6.0233758775334045e-05,100,distance_boundary_and_eikonal_tolerances,753,5.07880456271596e-16
48,0.00020034968616085096,0.014832133582552415,2.6588814358957473e-05,8.558555877749393e-06,3.705270363157969e-05,2.951984357399103e-05,0.09510375668852097,0.6589857658762511,6.500867020478585e-05,100,distance_boundary_and_eikonal_tolerances,771,5.07880456271596e-16
49,0.0002001235618795744,0.014824055706844162,7.976644307687242e-06,5.666176353240181e-06,2.8488939490496154e-05,2.7017363206077507e-05,0.09347447642990103,0.6519463314697653,7.056959685430853e-05,100,distance_boundary_and_eikonal_tolerances,789,5.07880456271596e-16
50,0.00019970895146863388,0.01480823937660915,2.3929932923061724e-06,2.5190701165903975e-05,3.4379462887628934e-05,3.347924066046696e-05,0.09312361417833562,0.6592558266635682,8.541925335515954e-05,100,distance_boundary_and_eikonal_tolerances,805,5.07880456271596e-16
51,0.0001994608176084359,0.014798547995162812,1e-06,2.255017524441433e-05,4.2455618837349345e-05,2.3125645006636985e-05,0.0923957293608138,0.6707987277831551,8.01321159040469e-05,100,distance_boundary_and_eikonal_tolerances,821,5.07880456271596e-16
52,0.00019904515681141278,0.014782598144626992,1e-06,2.0889367250408716e-05,2.2106326143795196e-05,2.2210288927207323e-05,0.09068807483969359,0.6559896169664573,7.058304210614402e-05,100,distance_boundary_and_eikonal_tolerances,837,5.07880456271596e-16
53,0.0001989286220714569,0.014779023431948222,1e-06,9.523919312062297e-06,3.873725241505142e-05,3.58917221696822e-05,0.0906794138948335,0.6571939049714963,6.173831981444444e-05,100,distance_boundary_and_eikonal_tolerances,853,5.07880456271596e-16
54,0.0001983566135646838,0.014757940375564025,1e-06,1.0086246384829151e-05,2.578979812883885e-05,3.209880520442807e-05,0.09026892873593084,0.640940221330183,8.72874090872347e-05,100,distance_boundary_and_eikonal_tolerances,871,5.07880456271596e-16
55,0.00019782665804295076,0.014738868363932619,1e-06,2.1435227009870602e-05,2.781691442703178e-05,2.9878783693228935e-05,0.09106910773241056,0.6382571630043536,0.0001097371733022462,100,distance_boundary_and_eikonal_tolerances,887,5.07880456271596e-16
56,0.00019782509216736827,0.01473667502471302,1e-06,1.8142975088110245e-05,4.4190045710741265e-05,2.4714597502547284e-05,0.09179817423618428,0.6645420973571143,0.00011285470452886831,100,distance_boundary_and_eikonal_tolerances,903,5.188801409092666e-16
57,0.00019747106631097023,0.014725284143199404,1e-06,4.471851419929051e-06,4.331112883649958e-05,3.891725334680666e-05,0.09071048978870384,0.6645791542756339,8.065814945126815e-05,100,distance_boundary_and_eikonal_tolerances,921,5.188801409092666e-16
58,0.00019743243276395997,0.01472213007706168,1e-06,1.980041915831261e-05,4.192148316668385e-05,2.640872888893837e-05,0.08928736903349722,0.6677884531472811,6.138882759905429e-05,100,distance_boundary_and_eikonal_tolerances,937,5.188801409092666e-16
59,0.00019714410387634831,0.014713097786849375,1e-06,1.928230775423146e-05,4.1946843361944836e-05,2.4324995271753582e-05,0.08937910952643623,0.68040904526214,6.381734761909397e-05,100,distance_boundary_and_eikonal_tolerances,953,5.188801409092666e-16
60,0.0001971332034539224,0.014711928959456853,1e-06,1.6314095436292742e-05,2.04845816512512e-05,1.4033761132232542e-05,0.08874262384951054,0.6550241631738314,4.8368773517243335e-05,100,distance_boundary_and_eikonal_tolerances,969,5.188801409092666e-16
61,0.00019701501743085392,0.014706620211395245,1e-06,1.0134309339092376e-06,1.951259266669787e-05,1.728004334867069e-05,0.08802222709045253,0.6614110291637542,5.3161194845857684e-05,100,distance_boundary_and_eikonal_tolerances,989,5.188801409092666e-16
62,0.00019691658331778976,0.014703097143053854,1e-06,3.1571400399773364e-07,1.3631188231022429e-05,1.258261307425917e-05,0.08680912716090772,0.6709767029075548,4.792455892221881e-05,100,distance_boundary_and_eikonal_tolerances,1015,5.188801409092666e-16
63,0.00019648980327409277,0.014687916352126336,1e-06,1.4904652747661598e-05,2.7311118585159003e-05,2.019662820724874e-05,0.08624366340796025,0.6808044667541477,4.8194392387894414e-05,100,distance_boundary_and_eikonal_tolerances,1031,5.188801409092666e-16
64,0.0001964188352695727,0.014685753576009673,1e-06,1.4899549062470296e-06,2.0956032308613434e-05,1.9040206531603083e-05,0.08414682795364191,0.6843865734872888,3.63277646324503e-05,100,distance_boundary_and_eikonal_tolerances,1053,5.188801409092666e-16
65,0.000196265326961225,0.014677686765625999,1e-06,1.991741616954977e-05,4.056542254302767e-05,2.2537267130414754e-05,0.08548870913338527,0.6888489514568035,6.625809996273907e-05,100,distance_boundary_and_eikonal_tolerances,1069,5.188801409092666e-16
66,0.00019583823114960363,0.014662643915575565,1e-06,1.5794817836506774e-05,2.0749108445929592e-05,1.9913621774033845e-05,0.08572360560066296,0.6814851705710854,9.094977643010066e-05,100,distance_boundary_and_eikonal_tolerances,1085,5.188801409092666e-16
67,0.00019578004655359756,0.01466078456597731,1e-06,4.935699189552702e-06,1.5036635985612427e-05,1.8780649301037124e-05,0.08282046134329672,0.6769382606071066,4.293662796490266e-05,100,distance_boundary_and_eikonal_tolerances,1105,5.188801409092666e-16
68,0.00019548635000792795,0.014648781477439395,1e-06,1.1634952337338359e-05,2.382011669231868e-05,1.746408132385677e-05,0.08235857958722748,0.6693163909595102,5.170734707076602e-05,100,distance_boundary_and_eikonal_tolerances,1123,5.188801409092666e-16
69,0.00019517491047572956,0.014636937326339774,1e-06,1.1253128219629356e-05,1.5909574469693555e-05,2.0948789595890973e-05,0.08258013412160482,0.6563620750714451,3.9118867104309674e-05,100,distance_boundary_and_eikonal_tolerances,1141,5.188801409092666e-16
70,0.00019491823664136954,0.014630003438353046,1e-06,2.675882230464017e-05,6.364721886010809e-05,1.8848382427119042e-05,0.08309349392338317,0.6725375304062747,5.5504192389116414e-05,100,distance_boundary_and_eikonal_tolerances,1157,5.188801409092666e-16
71,0.00019464476715941808,0.014618117583015131,1e-06,1.2643841626649318e-05,4.1565644736490066e-05,2.5861483349602593e-05,0.08437811760093775,0.6934994765495581,5.06151593332102e-05,100,distance_boundary_and_eikonal_tolerances,1173,5.188801409092666e-16
72,0.000194425999167386,0.014611135731946712,1e-06,1.7947962980220067e-05,5.093868203398312e-05,2.0472387124098467e-05,0.0856887470553142,0.6872858973409359,7.019399360361223e-05,100,distance_boundary_and_eikonal_tolerances,1189,5.188801409092666e-16
73,0.00019433640506612553,0.014606741382141512,1e-06,1.920133151165041e-06,3.487267914484503e-05,2.0055368730852723e-05,0.08305706166944149,0.6930253060946909,5.603903146439437e-05,100,distance_boundary_and_eikonal_tolerances,1209,5.188801409092666e-16
74,0.00019427988973663482,0.01460467244857864,1e-06,1.212770468507032e-05,1.919961213734485e-05,2.027741772868863e-05,0.08483048941499195,0.7028015464643647,6.71846513106214e-05,100,distance_boundary_and_eikonal_tolerances,1225,5.188801409092666e-16
75,0.00019392638917120614,0.014592482126278375,1e-06,1.399847784520759e-05,4.123379046260212e-05,2.908840622522168e-05,0.08473973381519415,0.6851538304538298,9.60016463182195e-05,100,distance_boundary_and_eikonal_tolerances,1241,5.188801409092666e-16
76,0.00019385689056590887,0.014590972739482688,1e-06,1.813856508733523e-05,3.532028078994151e-05,2.9778929537990388e-05,0.08685617736118519,0.702120367089927,8.827513357013983e-05,100,distance_boundary_and_eikonal_tolerances,1257,5.188801409092666e-16
77,0.00019321214428357956,0.01456546712820845,1e-06,2.4085276537105112e-05,3.261403010107491e-05,1.8600747200028628e-05,0.08745293077465001,0.6970277731839202,8.934579689566903e-05,100,distance_boundary_and_eikonal_tolerances,1273,5.188801409092666e-16
