case,direction,maximum_mixed_ratio,num_nodes,receiver_absolute_error,receiver_mixed_ratio,receiver_relative_error,rhs_absolute_error,rhs_mixed_ratio,rhs_relative_error,same_near_direct_branch,scattered_absolute_error,scattered_mixed_ratio,scattered_objective_absolute_error,scattered_objective_mixed_ratio,scattered_relative_error,solution_absolute_error,solution_mixed_ratio,solution_relative_error,step,system_absolute_error,system_mixed_ratio,system_relative_error,total_absolute_error,total_mixed_ratio,total_objective_absolute_error,total_objective_mixed_ratio,total_relative_error
circle,mixed,0.13189594198947968,128,4.4334161048855076e-09,0.0037158979559892887,7.43270175226745e-08,1.3191713446892639e-12,0.0038815939323462046,7.764240596534734e-08,True,2.1024145489468507e-15,0.00537588144602224,1.4258943685724682e-08,0.13189594198947968,1.0753018683716427e-07,1.4788536435616072e-12,0.005059695023002844,1.0120747341593726e-07,0.001,3.083920764770042e-06,0.0039877452047222825,7.976838608845352e-08,3.865083902517063e-15,0.003023028262648566,1.7917390745451726e-09,0.01712430293470527,6.047634256243266e-08
circle,mixed,0.0013032210704476371,128,4.528586974983269e-11,3.7956660737612864e-05,7.592257425862117e-10,1.3463049194400259e-14,3.96143307841452e-05,7.92394055018905e-10,True,2.306777747876937e-17,5.8984389925046986e-05,1.408880028700571e-10,0.0013032210704476371,1.1798255598320192e-09,1.611160808980332e-14,5.512365818324072e-05,1.1026210433573846e-09,0.0001,3.111070899810155e-08,4.022852513412298e-05,8.04706487662026e-10,3.974639958208714e-17,3.1087161932808304e-05,1.7947022096535467e-11,0.00017152622696189033,6.219054844279725e-10
circle,mixed,0.00011212358301026021,128,4.054949270351955e-11,3.398683400100862e-05,6.798195304493968e-10,1.2378913785634947e-14,3.642431802191599e-05,7.285851481110674e-10,True,4.38495992055972e-17,0.00011212358301026021,8.021202354668161e-12,7.41965228123012e-05,2.2427335263992393e-09,2.7426719948178052e-14,9.383676204949122e-05,1.8769869771267533e-09,1e-05,3.5191549721931965e-08,4.550536429225903e-05,9.102611057127468e-10,5.954196916853249e-17,4.6570025376574834e-05,3.079506322254538e-13,2.94319635603266e-06,9.316435593889615e-10
circle,mixed,0.0009871223375679365,128,3.6529672406118776e-10,0.00030617594189587635,6.124265209473876e-09,1.148506114559053e-13,0.00033794202537321415,6.7597570519758914e-09,True,3.8604651847634067e-16,0.0009871223375679365,6.33355635732552e-11,0.0005858571296057763,1.9744752185239524e-08,2.5800584222111254e-13,0.0008827316160335372,1.7657000428292857e-08,1e-06,2.809897072601078e-07,0.00036334117411022823,7.2680516671047336e-09,4.093073991698774e-16,0.00032013479285556616,1.236783380787268e-12,1.1820389239759341e-05,6.404366660557013e-09
circle,tangential_phase,1.4942684589232798,128,2.4767365210680788e-06,1.432387346733283,2.8650156193520864e-05,7.849058971266911e-10,1.4323873453943217,2.865015616673939e-05,True,4.395875945177671e-20,0.000962666523532358,1.3291702073782628e-15,1.3291702073782387e-08,0.9626665257854389,8.606318243655866e-10,1.4942684589232798,2.9887403337022422e-05,0.01,3.3052965668878655e-11,0.0002529233735441259,0.2529233735481092,4.410384804847384e-20,0.0001322240904648382,2.941237786362809e-17,2.941237786362808e-10,0.13222409050720396
circle,tangential_phase,0.01494287429547346,128,2.4767707800720653e-08,0.014324071599687259,2.865055249155536e-07,7.849165471911718e-12,0.014324067808676,2.8650544908895196e-07,True,2.3664133725580977e-19,0.0051822821276384205,5.1048636745396456e-14,5.104863674539553e-07,5.182282139767335,8.60642750596882e-12,0.01494287429547346,2.98877827753286e-07,0.001,2.8654052489394106e-10,0.0021926261304146036,2.1926261304491352,2.3706112319083956e-19,0.000710713300209785,1.0617354647893615e-15,1.061735464789361e-08,0.7107133004375037
circle,tangential_phase,0.04512272849028397,128,2.478393423104257e-10,0.00014333455938020408,2.866932274665644e-09,7.857571361437487e-14,0.00014339407851128951,2.8681227573978396e-09,True,2.0604634305075107e-18,0.04512272849028397,6.401302482141126e-13,6.401302482141009e-06,45.12272859589183,8.62006648723757e-14,0.0001496655492050352,2.9935147249049485e-09,0.0001,3.0854997674318384e-09,0.02361043841168132,23.61043841205316,2.060840681184253e-18,0.006178435595076261,1.432970021976853e-14,1.4329700219768526e-07,6.178435597055887
circle,tangential_phase,0.479493384914883,128,2.8814682584117234e-11,1.6664585183984906e-05,3.3331973331812964e-10,9.231055347280017e-15,1.6845900779293362e-05,3.36946350195021e-10,True,2.1895364439234107e-17,0.479493384914883,5.122946399632585e-12,5.122946399632492e-05,479.49338603711726,1.9479872835034174e-14,3.382184894531992e-05,6.764830208361661e-10,1e-05,3.2590942872021576e-08,0.24938794602436745,249.38794602829506,2.1847616764593035e-17,0.06549952857509511,1.166385340846914e-13,1.1663853408469135e-06,65.49952859608173
circle,tangential_phase,6.26598970699494,128,2.6380218989098715e-10,0.00015256645817029733,3.051585778413886e-09,8.690802573239259e-14,0.00015859984837416762,3.1722637305834326e-09,True,2.8612725956896776e-16,6.26598970699494,1.4414476996658638e-10,0.0014414476996658376,6265.989721660227,2.3727966896155516e-13,0.0004119758475517356,8.240077776762177e-09,1e-06,2.808440394192477e-07,2.149036265044032,2149.036265077877,2.8598471396331184e-16,0.8573870617612543,3.414391907629859e-12,3.4143919076298575e-05,857.3870620359687
ellipse,translation_x,0.5878463250651477,32,8.95407914989082e-07,0.3221382601611599,6.443487379739683e-06,8.458121933633222e-11,0.4229931815098068,8.46083278821045e-06,True,1.2839581824690727e-13,0.5878463250651477,8.925609252304761e-08,0.49351665504867304,1.1759147896515486e-05,6.839718116350887e-11,0.4077355292263159,8.155694342441142e-06,0.01,0.0,0.0,0.0,1.2839581829703463e-13,0.5870621396119546,2.4049157373238735e-09,0.023850942852086138,1.1759147901106407e-05
ellipse,translation_x,0.005878602748558678,32,8.954337451441198e-09,0.00322147554536942,6.443673257343864e-08,8.458308424788302e-13,0.00423002507181013,8.46101933913653e-08,True,1.283988616622194e-15,0.005878602748558678,8.924546102129227e-10,0.004934578711266333,1.1759426628107016e-07,6.839878455666156e-13,0.004077450857098727,8.155885531379659e-08,0.001,1.9070469708026574e-10,0.0015713871336292618,1.5713871336292617,1.283987293433637e-15,0.005870754615722245,2.4047674760513654e-11,0.00023849472459139354,1.175941450966722e-07
ellipse,translation_x,0.015713871336292616,32,9.024541955247273e-11,3.24673281395918e-05,6.494193453413478e-10,8.481265835645054e-15,4.241506140102754e-05,8.483984107915382e-10,True,1.298419045288361e-17,5.9446709185077464e-05,8.812221785614582e-12,4.872472115066616e-05,1.1891587898787389e-09,6.8604051946463015e-15,4.089687442525104e-05,8.180361658337132e-10,0.0001,1.907046970802657e-09,0.015713871336292616,15.713871336292614,1.2991930153675941e-17,5.9402795074143734e-05,2.4230844517273906e-13,2.403113252035966e-06,1.189867631393474e-09
ellipse,translation_x,0.15713871336292606,32,6.294894734671142e-11,2.264695692900746e-05,4.529899066185701e-10,3.953135891862061e-15,1.976974956639646e-05,3.9544028842997375e-10,True,1.172193178230859e-17,5.366759463873263e-05,5.05092929287132e-12,2.792770397002923e-05,1.0735546635636032e-09,5.179133481419936e-15,3.087432383398176e-05,6.175609712948166e-10,1e-05,1.907046970802656e-08,0.15713871336292606,157.13871336292607,1.1934321819573656e-17,5.456710936352901e-05,2.6895572899886255e-14,2.6673898060275947e-07,1.093006433053039e-09
ellipse,translation_x,1.5713871336292613,32,5.289391559086398e-10,0.00019029487841962247,3.806324155386809e-09,4.292613878497571e-14,0.00021467489022493263,4.2939896746934765e-09,True,1.1489434238365676e-16,0.0005260312982542493,5.237635412186359e-11,0.0002896004335299834,1.052261345431202e-08,4.959626487142259e-14,0.0002956577867866849,5.913869108890666e-09,1e-06,1.907046970802657e-07,1.5713871336292613,1571.3871336292614,1.1500608351352946e-16,0.0005258404818937378,5.544276856736009e-13,5.498580611947065e-06,1.0532847280383911e-08
ellipse,translation_y,1.1283519733854783,32,1.1779914327281777e-06,0.3692553269303735,7.385827804926553e-06,1.0060630146987871e-10,0.4222152469228831,8.44511676456472e-06,True,1.9870468268491063e-13,0.7403932276427618,1.4071369819302834e-07,1.1283519733854783,1.4810141259931746e-05,9.152336829302592e-11,0.4217216580041047,8.435219694487486e-06,0.01,0.0,0.0,0.0,1.987046827780443e-13,0.7395892246625477,2.4157358137695182e-09,0.024154000641723083,1.481014126687332e-05
ellipse,translation_y,0.01128327441141864,32,1.1780211435956907e-08,0.0036926464249778814,7.386014087564346e-08,1.0060802359786721e-12,0.0042222247575013075,8.445261323819299e-08,True,1.987058350562588e-15,0.007403975274850264,1.407106388438134e-09,0.01128327441141864,1.4810227150119232e-07,9.152489010447398e-13,0.004217286720622693,8.435359951715091e-08,0.001,1.9287895434651298e-10,0.0015893027903786225,1.5893027903786223,1.9870585584039256e-15,0.007395935778354392,2.41567325252738e-11,0.0002415337511625207,1.4810228699231981e-07
ellipse,translation_y,0.015893027903786223,32,1.173585447933593e-10,3.678742215306811e-05,7.358202947818244e-10,1.0077254696812797e-14,4.229129324148194e-05,8.459071781534692e-10,True,2.0179648171862243e-17,7.519135821953552e-05,1.3595376560648909e-11,0.00010901831284459064,1.504058364215382e-09,9.134031753119683e-15,4.208781981721383e-05,8.418348884113372e-10,0.0001,1.92878954346513e-09,0.015893027903786223,15.893027903786225,2.0202130769221704e-17,7.519338615318187e-05,2.3201164436822974e-13,2.3197939836860485e-06,1.5057340692782155e-09
ellipse,translation_y,0.1589302790378622,32,6.550166356741419e-11,2.0532270179205898e-05,4.1068550636631475e-10,4.652289989043055e-15,1.9524301617634007e-05,3.905235716457303e-10,True,1.229716435611951e-17,4.582044654026238e-05,2.2643328184690503e-12,1.8157183251741448e-05,9.165498203156223e-10,4.926511262784256e-15,2.2700393864277367e-05,4.5405021257416673e-10,1e-05,1.928789543465129e-08,0.1589302790378622,158.93027903786216,1.2414982552617743e-17,4.620921365488956e-05,6.356050268203748e-14,6.355166876358816e-07,9.253312144405717e-10
ellipse,translation_y,1.5893027903786223,32,6.140726175807373e-10,0.00019248831567344064,3.850142273673389e-09,4.5504279242892237e-14,0.00019096816297500309,3.819730433174097e-09,True,1.4410784825597966e-16,0.0005369600475261373,3.070837681362626e-11,0.0002462436708158153,1.074085200458107e-08,5.148132073318742e-14,0.00023721578921981378,4.744758181937451e-09,1e-06,1.9287895434651295e-07,1.5893027903786223,1589.3027903786221,1.46278915891823e-16,0.0005444577669669082,4.131309999080081e-13,4.130735811430822e-06,1.0902669118990463e-08
ellipse,scale,75.60985224652944,32,2.4427186811283965e-06,0.6710544890040483,1.3422240733385814e-05,1.8171240550401404e-10,0.6458222193339173,1.2917495966906177e-05,True,3.5010370933974114e-13,0.9566897407222827,8.708843125679799e-06,75.60985224652944,1.9135956516776628e-05,1.266679145156099e-10,0.7011859824591699,1.4025290482510333e-05,0.01,0.005075936981406365,1.9432124524303134,3.8866058399584e-05,3.501037094765574e-13,0.9559277978886712,1.475689228193678e-07,1.4709548839607252,1.9135956524254726e-05
ellipse,scale,0.7561081359299124,32,2.4427349823333954e-08,0.006710590706010558,1.342233030518114e-07,1.8171365705532704e-12,0.006458266680682304,1.2917584936665798e-07,True,3.5011264891133933e-15,0.009567143709604684,8.708953854841099e-08,0.7561081359299124,1.9136445135573908e-07,1.2666732681207257e-12,0.00701182720501879,1.4025225409102753e-07,0.001,5.076021822891352e-05,0.019432450950968776,3.8866708024298077e-07,3.501126111088784e-15,0.009559521450008013,1.4757093260422342e-09,0.014709749173308454,1.9136443069368297e-07
ellipse,scale,0.007556024133567969,32,2.445887955915439e-10,6.7192525413108e-05,1.343965525167258e-09,1.8136021230078868e-14,6.445704937066224e-05,1.2892459402838817e-09,True,3.519681186571343e-17,9.617846295943228e-05,8.703128875128113e-10,0.007556024133567969,1.923786133719225e-09,1.2585247157279301e-14,6.966719872685325e-05,1.3935000655061485e-09,0.0001,5.077204813916642e-07,0.0001943697993911914,3.887576609543717e-09,3.522881224250206e-17,9.618921943364081e-05,1.474993861926466e-11,0.0001470261748585502,1.925535209214319e-09
ellipse,scale,0.00010492632128318771,32,5.468406220770068e-11,1.5022602471865171e-05,3.0047776393642916e-10,4.305822584971326e-15,1.5303280439654296e-05,3.0609052651802566e-10,True,1.5867335274981814e-17,4.3358924866678584e-05,1.2085552936018373e-11,0.00010492632128318771,8.672762663149006e-10,5.304045043818606e-15,2.9361200098908955e-05,5.872897864968612e-10,1e-05,2.9177762165438467e-08,1.117007485692246e-05,2.2341187694905255e-10,1.5626036716202635e-17,4.266553935693455e-05,2.4798070294798115e-13,2.4718512486253125e-06,8.540873779793062e-10
ellipse,scale,0.0005275960035531948,32,5.550990108584864e-10,0.0001524947386363536,3.0501558006528883e-09,4.2408975027250683e-14,0.00015072530862421618,3.0147515925269843e-09,True,1.930754210832597e-16,0.0005275960035531948,1.5077950823658148e-11,0.00013090620849462594,1.0553109732185868e-08,6.253304651903548e-14,0.0003461594455645281,6.923964490452884e-09,1e-06,2.7946144115108577e-07,0.00010698576538678187,2.139814724256219e-09,1.9254786167871445e-16,0.0005257352532896511,8.905370676450496e-14,8.87680023661882e-07,1.0524274408377295e-08
ellipse,shape_mode4,2.047663259149997,32,3.12683897234601e-07,0.14079459145550816,2.8162868674683715e-06,4.8223847236336875e-11,0.35817294965237223,7.164677786741739e-06,True,2.0217123373268598e-14,0.2604068314693534,2.3948986040633023e-07,2.047663259149997,5.210905684119705e-06,4.734717565388998e-11,0.38027101155015847,7.60665629439616e-06,0.01,0.00041346764346820216,0.46851381857634705,9.371565132947323e-06,2.021712348001913e-14,0.2594318840843596,4.475737016040361e-09,0.044587211302102206,5.210905711634349e-06
ellipse,shape_mode4,0.02047681267705579,32,3.1268299380319746e-09,0.001407941847284853,2.8162787304263943e-08,4.822401576624349e-13,0.003581741979046465,7.164702825442456e-08,True,2.021845732570965e-16,0.0026042401837526627,2.394919666444742e-09,0.02047681267705579,5.2112495065433546e-08,4.734739548711181e-13,0.003802727698610325,7.606691612147165e-08,0.001,4.134692449791797e-06,0.004685156334959887,9.371601432436955e-08,2.0218343254014157e-16,0.002594475435994915,4.475767466475015e-11,0.00044587514648782164,5.2112201048903366e-08
ellipse,shape_mode4,0.00019873956956061666,32,3.136937095690368e-11,1.412492875153816e-05,2.825382063099586e-10,4.830541523289976e-15,3.587787757574016e-05,7.17679644683576e-10,True,2.5077909870535422e-18,3.230162404404826e-05,2.3244110846157295e-11,0.00019873956956061666,6.463759491273622e-10,4.772035155483188e-15,3.8326818282544526e-05,7.666609623747146e-10,0.0001,4.1328342728100715e-08,4.683050773377585e-05,9.367389730049143e-10,2.5257977050583196e-18,3.241175618329661e-05,4.405974622146737e-13,4.3892239594352644e-06,6.510171291543635e-10
ellipse,shape_mode4,0.00016862534562907616,32,4.424894540972451e-11,1.9924314137534993e-05,3.985421857628749e-10,3.205462195655852e-15,2.3807927054092307e-05,4.762395600023971e-10,True,1.3049879010435334e-17,0.0001680890823311114,7.116793048975167e-13,6.084932207416054e-06,3.363568963647164e-09,3.641908359641071e-15,2.9250153305058924e-05,5.850981555898093e-10,1e-05,1.7485971686059735e-08,1.9813931027044412e-05,3.9633312341981137e-10,1.3140710687836231e-17,0.00016862534562907616,2.0755973166326075e-14,2.067706297378663e-07,3.3869805685193133e-09
ellipse,shape_mode4,0.0021698749229915257,32,5.247553160391829e-10,0.00023628562591249694,4.726375481007113e-09,3.67003436770834e-14,0.00027258443612275117,5.4526163335814486e-09,True,1.6846189425035133e-16,0.0021698749229915257,1.0790674799011912e-10,0.0009226139382220139,4.3420571072312944e-08,4.6771604174831955e-14,0.0003756482748363557,7.514186693969384e-09,1e-06,2.1406504355551947e-07,0.00024256415854154279,4.8519504006171116e-09,1.6906286715067137e-16,0.002169462906864273,1.0199087058303073e-12,1.0160312103399829e-05,4.3575470117269074e-08
ellipse,interior_epsr,24.186956736096427,32,0.0,0.0,0.0,0.0,0.0,0.0,True,3.9757854748213697e-13,1.1312869500733105,2.471579627511336e-06,24.186956736096427,2.2628388380235027e-05,2.0347619571771136e-10,1.2171396528257348,2.4345740837178487e-05,0.01,0.0005662434597616281,0.6429757937269067,1.2861284667513258e-05,3.9757854720666775e-13,1.1303481782701448,4.780257813136933e-08,0.47665350621019165,2.2628388364556555e-05
ellipse,interior_epsr,0.24187548268520126,32,0.0,0.0,0.0,0.0,0.0,0.0,True,3.97581864770399e-15,0.011312960792832952,2.4716400741191247e-08,0.24187548268520126,2.2628577185409848e-07,2.0347839987313843e-12,0.012171528804306334,2.4346004562360703e-07,0.001,5.662467794263538e-06,0.00642979402329412,1.2861360068212907e-07,3.975817647887205e-15,0.011303573533837749,4.780365199788994e-10,0.004766642140477657,2.2628571494900977e-07
ellipse,interior_epsr,0.002413837980338625,32,0.0,0.0,0.0,0.0,0.0,0.0,True,3.9319665311809817e-17,0.00011188181838672298,2.4666157224378926e-10,0.002413837980338625,2.2378990599246635e-09,2.0339403390366827e-14,0.0001216648230269024,2.4335910251225422e-09,0.0001,5.649387157327107e-08,6.414940657102814e-05,1.2831649562533486e-09,3.932516610760683e-17,0.00011180465184138884,4.769895690584372e-12,4.756202686235318e-05,2.238212140558625e-09
ellipse,interior_epsr,3.355786446929006e-05,32,0.0,0.0,0.0,0.0,0.0,0.0,True,1.1534871838982992e-17,3.28218061480405e-05,1.5963306929578022e-12,1.5621742863267755e-05,6.565131885051476e-10,2.52124821627393e-15,1.5081426542414341e-05,3.0166504461662066e-10,1e-05,2.211329675749146e-09,2.5109889290260303e-06,5.022670012913207e-11,1.180334245862102e-17,3.355786446929006e-05,1.2740322509539707e-14,1.2703748692658167e-07,6.717933324875757e-10
ellipse,interior_epsr,0.00026047257516679915,32,0.0,0.0,0.0,0.0,0.0,0.0,True,9.134259028768039e-17,0.0002599100217593477,2.3242427080183425e-11,0.0002274511296228485,5.198810704893936e-09,2.0652630618533522e-14,0.00012353846383770964,2.4710683766780704e-09,1e-06,2.19317878273199e-08,2.4903783917136925e-05,4.981443258230425e-10,9.161628888845043e-17,0.00026047257516679915,4.4927572811137226e-14,4.479859861761141e-07,5.214388402122757e-09
ellipse,exterior_epsr,283.88923142012817,32,3.603531230327734e-05,3.3899305578410592,6.780059888102621e-05,2.699317295671398e-09,3.4586452096546627,6.917493519606012e-05,True,2.4405403518733527e-11,10.302894963723816,3.515861511116619e-05,283.88923142012817,0.00020606149259694853,1.5967477396171551e-09,2.5924105094990963,5.184991393545453e-05,0.01,0.0003258535311775202,0.33008397220793084,6.602493293299806e-06,5.094372405261153e-11,7.742564590477924,2.191300181405133e-05,194.59636598881735,0.0001548591272792072
ellipse,exterior_epsr,2.838552207709662,32,3.6036043742262823e-07,0.03389999403093704,6.780197508670035e-07,2.699374175895903e-11,0.03458718128288434,6.917639285568775e-07,True,2.440697247472664e-13,0.10303557515914344,3.5154403020000967e-07,2.838552207709662,2.0607473972123854e-06,1.596771305822963e-11,0.02592448785487365,5.185067918203207e-07,0.001,3.2585068968913165e-06,0.0033008119113901407,6.602435718634401e-08,5.094667552969316e-13,0.07743013060447268,2.1915724851290924e-07,1.9462054766669856,1.5486809920211912e-06
ellipse,exterior_epsr,0.028393958792624165,32,3.6116574478772282e-09,0.0003397575131559184,6.7953494022285515e-09,2.7051808851972417e-13,0.0003466158290210169,6.932520038574974e-09,True,2.442697768832516e-15,0.0010312002863954966,3.516485157532487e-09,0.028393958792624165,2.062436492076425e-08,1.6014784866193133e-13,0.0002600091162002181,5.200353170413922e-09,0.0001,3.323971926860624e-08,3.367126969574722e-05,6.735081947679731e-10,5.098978030737928e-15,0.0007749564230361319,2.1915699666271923e-09,0.019462032401348955,1.5499912943946776e-08
ellipse,exterior_epsr,0.00033845105799386115,32,5.280935415357787e-11,4.967906037460566e-06,9.936103253383348e-11,3.867210918282956e-15,4.95507167717032e-06,9.910434208334931e-11,True,2.838675632975669e-17,1.1983648422042654e-05,4.191589241496485e-11,0.00033845105799386115,2.396771425969475e-10,3.4097101424287926e-15,5.5358578219451134e-06,1.1072079392588851e-10,1e-05,3.5090857535788782e-09,3.554644134872176e-06,7.110162369545249e-11,5.947424398485414e-17,9.039055884780528e-06,2.1791471730391032e-11,0.00019351712943148518,1.8079026789587464e-10
ellipse,exterior_epsr,0.00019985829452689915,32,9.27520942434547e-10,8.725417994019953e-05,1.7451347401264713e-09,6.595308912848087e-14,8.450593744990228e-05,1.6901683524788684e-09,True,2.283400756584771e-16,9.639520470821386e-05,2.4751699171168817e-11,0.00019985829452689915,1.9279376705969593e-09,5.791023363252356e-14,9.402054908947846e-05,1.880472760555365e-09,1e-06,9.226253312174372e-08,9.346037553854552e-05,1.8694373326502366e-09,5.896144237839734e-16,8.96111891450334e-05,7.449898987640924e-13,6.615813215736985e-06,1.7923144959744668e-09
ellipse,mixed,7.370123236092049,32,1.0173101316963394e-06,0.3813912056474101,7.628715128414683e-06,7.116167453199883e-11,0.3879571156333937,7.760111374933722e-06,True,1.7775289408560377e-13,0.4889723029545746,1.061130008367904e-06,7.370123236092049,9.780558357139024e-06,7.039988004012963e-11,0.4768203523710738,9.537713855686638e-06,0.01,0.0003113255299750317,0.4106231361211832,8.213780041282525e-06,3.723435950743464e-13,0.299300357495382,1.389123685742905e-07,1.3581562649173988,5.987609837501898e-06
ellipse,mixed,0.07370308677639467,32,1.0173632274058381e-08,0.0038141111464995965,7.629113288257671e-08,7.116631655714534e-13,0.0038798242450318113,7.76061758325975e-08,True,1.7776187553173644e-15,0.004889971157065294,1.061156707730243e-08,0.07370308677639467,9.781052546324994e-08,7.040378768800419e-13,0.004768468027313743,9.538243260385269e-08,0.001,3.1132726585158236e-06,0.004106255402974627,8.213825839351727e-08,3.72365325783861e-15,0.0029931782035659137,1.3891368785248683e-09,0.013581691635956513,5.987959286268538e-08
ellipse,mixed,0.0007387784694305956,32,1.0418826116624915e-10,3.906034716870839e-05,7.812981896059936e-10,7.26820175555697e-15,3.9624567864332e-05,7.925903302521209e-10,True,1.828212631117808e-17,5.02914767441075e-05,1.0636728563911957e-10,0.0007387784694305956,1.0059436961569326e-09,7.148354343434725e-15,4.8416001663816856e-05,9.684527619631097e-10,0.0001,3.068111919057456e-08,4.046690694568769e-05,8.094677120503501e-10,3.768777533810904e-17,3.029450372733143e-05,1.3879153062295105e-11,0.00013569748235357865,6.060523058627214e-10
ellipse,mixed,6.44888142249552e-05,32,8.560497684678277e-11,3.209344390494439e-05,6.419438493644861e-10,6.9435636540003915e-15,3.7854715443107224e-05,7.571888611159036e-10,True,2.3443190001301214e-17,6.44888142249552e-05,1.9282587679358976e-12,1.3392802614847283e-05,1.2899226708219015e-09,6.88665672605274e-15,4.664351644785255e-05,9.32998198832014e-10,1e-05,3.090744446035583e-08,4.0765419104680316e-05,8.15438908771404e-10,3.492198711999357e-17,2.8071284635635153e-05,1.814105913015493e-13,1.773664459308406e-06,5.615760184703509e-10
ellipse,mixed,0.00047905296451533223,32,1.001411644126196e-09,0.0003754308407129364,7.509493832109467e-09,6.537393971355668e-14,0.00035640371552381206,7.128964523836269e-09,True,1.7414694006010345e-16,0.00047905296451533223,1.2507893158708594e-11,8.687409956989329e-05,9.582146714048806e-09,6.5188329330417e-14,0.0004415223572455477,8.831657547276655e-09,1e-06,3.162142387027683e-07,0.00041707123303984836,8.342760077641083e-09,1.9771190903476453e-16,0.0001589264452566522,3.095666626685978e-13,3.026655629214726e-06,3.17937997910629e-09
ellipse,tangential_phase,1.7550276467056265,32,6.249264832576061e-06,1.610529105170741,3.221316825242412e-05,4.64334802305731e-10,1.5491553011600727,3.098547386101516e-05,True,3.3761514284878424e-19,0.008182898282462735,1.4170932932556918e-13,1.4170932665350206e-06,0.0015270617266199896,5.197876302784807e-10,1.6795723160253424,3.3593642837533965e-05,0.01,0.0035319905034035524,1.7550276467056265,3.5102669748507796e-05,3.3765391474569324e-19,0.0010139218574845093,2.654455244304422e-15,2.6544552433936613e-08,0.0015272370951752582
ellipse,tangential_phase,0.0175506099154043,32,6.249373744609708e-08,0.01610557173432335,3.221372966272734e-07,4.643419317082052e-12,0.015491790869102903,3.098594961237584e-07,True,1.3506853323059247e-19,0.003273704073908516,4.355913790875382e-14,4.355913708740394e-07,0.0006109263519009859,5.1979548816963995e-12,0.01679597706965132,3.3594150689536755e-07,0.001,3.5320576098335216e-05,0.0175506099154043,3.5103336685422534e-07,1.347885241121616e-19,0.00040474884124566625,4.2264604648100016e-16,4.226460463359876e-09,0.0006096598470746549
ellipse,tangential_phase,0.03192427787308313,32,6.256478479256336e-10,0.00016123881699158356,3.2250352532567585e-09,4.6532913314255456e-14,0.00015524726766385206,3.105182644109446e-09,True,1.3171518528937747e-18,0.03192427787308313,1.0872637279936273e-12,1.087263707492213e-05,0.005957588767283367,5.209833548176272e-14,0.00016834360205779768,3.3670921981477123e-09,0.0001,3.5351665931652876e-07,0.00017566058291313403,3.5134235300535863e-09,1.347509710044775e-18,0.004046360751409762,1.970539787912294e-14,1.9705397872361888e-07,0.006094899912057027
ellipse,tangential_phase,0.3487254291328132,32,6.340879670217805e-11,1.6341396203978095e-05,3.268541647016455e-10,4.269891018276208e-15,1.4245592347357432e-05,2.849336209114643e-10,True,1.4387932186270706e-17,0.3487254291328132,2.5943047477484914e-12,2.5943046988303543e-05,0.06507782909695689,5.084942341861004e-15,1.643080344447372e-05,3.286375568237607e-10,1e-05,2.6950723183857715e-08,1.3391673686778398e-05,2.6784962600968767e-10,1.4538071407599908e-17,0.04365555298518034,8.59232561114672e-15,8.592325608198637e-08,0.06575692144045121
ellipse,tangential_phase,3.239504257706218,32,7.004394073616987e-10,0.00018051372156355653,3.61056429587568e-09,4.588658563056137e-14,0.00015309093143294871,3.0620526235955687e-09,True,1.3365749579237596e-16,3.239504257706218,6.184525137392748e-11,0.0006184525020777516,0.6045441107238079,5.222797258960631e-14,0.0001687624940913518,3.375470586638903e-09,1e-06,2.9301073379939826e-07,0.00014559550432083676,2.9120856954221065e-09,1.3478445658008596e-16,0.40473662708347397,8.865520930471981e-13,8.865520927430163e-06,0.6096414492844904
ellipse,translation_x,0.5878463355770636,64,6.33149009605377e-07,0.32213826066409096,6.4434873897994315e-06,1.1961590353486113e-10,0.42299317781932555,8.460832714414413e-06,True,1.2839582046932403e-13,0.5878463355770636,8.925608407147484e-08,0.4935165889237105,1.1759148106793184e-05,9.672821865468677e-11,0.4077355262199576,8.155694282326131e-06,0.01,0.0,0.0,0.0,1.2839582048631743e-13,0.587062149957838,2.4049155877785126e-09,0.023850941338366655,1.175914810834953e-05
ellipse,translation_x,0.005878752825212225,64,6.331682391118576e-09,0.003221480459325921,6.443683086358441e-08,1.196191507453115e-12,0.0042300465999967835,8.461062400464489e-08,True,1.2840213952258945e-15,0.005878752825212225,8.924847128694013e-10,0.004934744961577678,1.1759726838117701e-07,9.673138948209825e-13,0.00407748890302266,8.15596163242675e-08,0.001,1.9335472649166616e-10,0.001580874235486413,1.580874235486413,1.2840232732564313e-15,0.0058709191290507255,2.40479419553628e-11,0.0002384973742116343,1.1759744038085079e-07
ellipse,translation_x,0.017189792394368752,64,6.36196088786949e-11,3.2368857796455766e-05,6.474497177360209e-10,1.2043327361421293e-14,4.258836117017684e-05,8.518648032468235e-10,True,1.3000758547486116e-17,5.952256444520985e-05,8.994871687761918e-12,4.9734630858283515e-05,1.1906761816835915e-09,9.795631350942577e-15,4.129122751950968e-05,8.259241792290162e-10,0.0001,2.1024617469580234e-09,0.017189792394368752,17.18979239436875,1.299475423294237e-17,5.9415707600733236e-05,2.4188361410397777e-13,2.398899953089504e-06,1.1901262757462988e-09
