iteration,loss,relative_l2_error,applied_damping,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
28,0.4805286231131501,0.6914990032555564,7.625597484986992,0.0007597390430409615,0.0009529930238514445,9.101805851778787e-05,0.11064337540594982,0.7138782293061987,1.862657713277982e-06,200,distance_boundary_and_eikonal_tolerances,785,7.594678526316896e-15
29,0.45530993694891997,0.6721367061810973,2.2876792454960975,0.002188334456406824,0.002241564122952684,0.0001134023112108686,0.11154722018135996,0.7378380399634652,1.6440703786771427e-06,220,distance_boundary_and_eikonal_tolerances,813,7.594678526316896e-15
30,0.4440725267452905,0.6634216020721303,6.863037736488292,0.0010261966760802754,0.0016230053947913884,0.00019632731206369424,0.11143657783939635,0.7447742229519625,1.8756330376137886e-06,200,distance_boundary_and_eikonal_tolerances,841,7.594678526316896e-15
31,0.4088841015379189,0.6357405871936762,2.0589113209464873,0.002856657188815506,0.0027810125497338507,0.00010658193003763926,0.11200785659939753,0.7676249813531958,2.356303568928908e-06,220,distance_boundary_and_eikonal_tolerances,869,7.594678526316896e-15
32,0.3934253278156501,0.6233176147791807,6.176733962839461,0.0012495445441240752,0.0016082505259628877,9.416637137130504e-05,0.1121031555005114,0.7579634435477961,2.8448526292121357e-06,200,distance_boundary_and_eikonal_tolerances,897,7.594678526316896e-15
33,0.35067851739715067,0.5878672092528964,1.8530201888518383,0.0032404454806051206,0.0034126400675176752,9.937724980043741e-05,0.1122371913891788,0.7910770701482398,4.045248803583035e-06,220,distance_boundary_and_eikonal_tolerances,925,7.594678526316896e-15
34,0.33476788463403845,0.5741732714744444,5.559060566555515,0.0011831634604025948,0.001566170121616731,0.00016273011811700222,0.11200484183568801,0.8049669299675859,4.555759587861197e-06,200,distance_boundary_and_eikonal_tolerances,953,7.594678526316896e-15
35,0.2977044200021339,0.5409291200458427,1.6677181699666546,0.002750366436959425,0.0028431029975861857,9.499425716421133e-05,0.11120466861444478,0.844842044036797,4.8862486523859605e-06,220,distance_boundary_and_eikonal_tolerances,981,7.594678526316896e-15
36,0.2864036081052832,0.5303323351168118,5.003154509899963,0.0008657050983755043,0.0010470139851881087,8.334836058668524e-05,0.11194288889482273,0.8447494905291038,5.010521162633619e-06,180,distance_boundary_and_eikonal_tolerances,1009,7.594678526316896e-15
37,0.2598820283429627,0.5045474840643527,1.5009463529699887,0.002041535098068952,0.0021757578957639864,8.163154163131524e-05,0.11144087649153146,0.8194196014358465,5.1753031402035354e-06,200,distance_boundary_and_eikonal_tolerances,1037,7.594678526316896e-15
38,0.2150514814465081,0.45760536826234355,0.4502839058909966,0.0035419266043242516,0.0035088916047347767,0.00016550288234899643,0.10864334649792573,0.7816218035469388,6.522618129257973e-06,220,distance_boundary_and_eikonal_tolerances,1065,7.594678526316896e-15
39,0.19084914015994783,0.42990166970594057,1.3508517176729897,0.0021215761580620565,0.00332121657905081,0.0010396554355654867,0.10483687958944725,0.720134599770184,7.629608350406825e-06,220,distance_boundary_and_eikonal_tolerances,1093,7.594678526316896e-15
40,0.1797996384642361,0.41704881583991377,4.052555153018969,0.001062079771758463,0.0020228591370196124,0.0001850956153933849,0.10323444730065054,0.6781193677990749,9.824695887165023e-06,200,distance_boundary_and_eikonal_tolerances,1121,7.594678526316896e-15
41,0.14941255692123895,0.3796812579025765,1.2157665459056906,0.002992504077974714,0.0031748871303765407,0.0002054236372652889,0.100974092983357,0.6320459688751892,1.8290466485369663e-05,220,distance_boundary_and_eikonal_tolerances,1149,7.704431391765037e-15
42,0.13633247177109012,0.3624777643001421,3.6472996377170714,0.0013148599638746793,0.0020541052338527675,0.00019863485365232737,0.10106591806394621,0.6121004091516229,2.306833417854183e-05,200,distance_boundary_and_eikonal_tolerances,1177,7.771090501773163e-15
43,0.1037277033751155,0.3158369737801836,1.0941898913151213,0.003442879563161839,0.0034644010330867514,0.00026868611923874553,0.10067331300742086,0.5631621971584448,2.691775557636146e-05,240,distance_boundary_and_eikonal_tolerances,1205,7.771090501773163e-15
44,0.09149516112206943,0.296566413360494,3.282569673945364,0.001324178213658682,0.0019135167746363098,0.0002272729277323897,0.10092359243604769,0.5487860932543074,2.783205034007953e-05,220,distance_boundary_and_eikonal_tolerances,1233,8.08143218239156e-15
45,0.06693054993411218,0.2535757349976581,0.9847709021836092,0.0029286608613922974,0.003136360167451764,0.000260557716665611,0.10127352565583345,0.6478579021523059,2.782411188779685e-05,280,distance_boundary_and_eikonal_tolerances,1261,8.08143218239156e-15
46,0.043995415856371116,0.20541765648008187,0.29543127065508273,0.0034059839192636986,0.0034401662350516623,0.00022401495294701386,0.1042571850034694,0.7834436605756335,2.4993168860771783e-05,300,distance_boundary_and_eikonal_tolerances,1289,8.08143218239156e-15
47,0.03418672571416473,0.18063319139007103,0.08862938119652482,0.0025816208555058864,0.003900559399479072,0.0001565059919379886,0.10590963150334398,0.8612458964662881,1.9773148042672578e-05,300,distance_boundary_and_eikonal_tolerances,1317,8.08143218239156e-15
48,0.03112188031923501,0.1719256060597887,0.026588814358957446,0.0016315470120728402,0.002383173715933703,9.66270759019883e-05,0.10654757513439324,0.8703500691470883,1.2299036135709346e-05,260,distance_boundary_and_eikonal_tolerances,1345,8.08143218239156e-15
49,0.02981423739450014,0.16803788459601682,0.007976644307687233,0.0011383982101369136,0.0019142465937979942,8.767475956674671e-05,0.10645432077270141,0.8601244423258073,8.532134781316647e-06,220,distance_boundary_and_eikonal_tolerances,1373,8.08143218239156e-15
50,0.028942256714886885,0.16541343403171466,0.0023929932923061697,0.000874411541932645,0.0017643461146161358,8.094234468433767e-05,0.10622604414300535,0.852443843131323,1.0927237807427381e-05,220,distance_boundary_and_eikonal_tolerances,1401,8.08143218239156e-15
51,0.028276414033220527,0.16338961644279104,0.0007178979876918508,0.0007270976410754394,0.0017380016727486936,0.00010858577289549255,0.10632792831585372,0.8470280589302939,1.205870146956528e-05,200,distance_boundary_and_eikonal_tolerances,1429,8.08143218239156e-15
52,0.027702656267087542,0.161648863580953,0.00021536939630755524,0.0006333306702386574,0.0017590694261149442,9.87882702959778e-05,0.10615691896701765,0.8462360682140813,1.4925665244433159e-05,200,distance_boundary_and_eikonal_tolerances,1457,8.08143218239156e-15
53,0.027241505697431657,0.1602407443797801,6.461081889226657e-05,0.0005585142824587684,0.0017044696847459014,0.00010127863726359509,0.10611644613786173,0.846761024859709,1.6570531618618524e-05,200,distance_boundary_and_eikonal_tolerances,1485,8.08143218239156e-15
54,0.026828351148119652,0.1589892745502265,1.938324566767997e-05,0.0004969241817288847,0.0015464121450492335,8.887405152686226e-05,0.10688375682471327,0.8502447832510139,1.754481356850031e-05,200,distance_boundary_and_eikonal_tolerances,1513,8.140445262932804e-15
55,0.026454158617455918,0.15784633402435283,5.814973700303991e-06,0.00044065981574610666,0.0014019691711295902,0.00010572279770383626,0.10634030889414284,0.8510289088923493,1.960334997993217e-05,200,distance_boundary_and_eikonal_tolerances,1541,8.140445262932804e-15
56,0.026097301976378284,0.156765942374384,1.7444921100911972e-06,0.0004129798397451188,0.0013675484138465526,9.194619701149282e-05,0.10661789733779008,0.8521423071162442,2.193411459351733e-05,200,distance_boundary_and_eikonal_tolerances,1569,8.140445262932804e-15
57,0.025784123473619663,0.1558013229212201,1e-06,0.0003563317330566611,0.0011528733134403841,0.00010601200778720677,0.10626953917980242,0.8507941858826801,2.1708732421955174e-05,200,distance_boundary_and_eikonal_tolerances,1597,8.140445262932804e-15
58,0.025517353190147543,0.1550112047590618,1e-06,0.0003416433211107339,0.0011969075309942983,0.00018928276277400743,0.10634882374080169,0.8506186206098514,2.384844902831966e-05,200,distance_boundary_and_eikonal_tolerances,1625,8.204231873419091e-15
59,0.0252152613466387,0.15405880530973065,1e-06,0.0003273097365153968,0.000898136162953024,6.841631550396882e-05,0.10566884532642777,0.8579317861436122,2.588709171740325e-05,200,distance_boundary_and_eikonal_tolerances,1653,8.346773132829224e-15
60,0.02490535839232849,0.15313669791480963,1e-06,0.00033694597815722195,0.0012442671845921476,9.204098106195084e-05,0.10566372183044796,0.8541539339922677,2.785148651505108e-05,180,distance_boundary_and_eikonal_tolerances,1681,9.225723734444197e-15
61,0.02462428333184519,0.1522533247410495,1e-06,0.00030989325746136326,0.0009606850925631722,9.87393804779954e-05,0.10532247422410523,0.8609369272383941,2.6247292402208425e-05,200,distance_boundary_and_eikonal_tolerances,1709,9.225723734444197e-15
62,0.024477878981230085,0.15179678235735747,1e-06,0.0002911235653021063,0.0011167958738866053,0.0004394181013047002,0.10597141557210839,0.861342517849421,2.9180016704271824e-05,180,distance_boundary_and_eikonal_tolerances,1737,9.225723734444197e-15
63,0.024015839805927724,0.15044017563050563,1e-06,0.00048170834811069507,0.0017241464856712764,9.40899316425452e-05,0.10522612406837166,0.866601535331456,2.9993697504485453e-05,200,distance_boundary_and_eikonal_tolerances,1765,9.225723734444197e-15
64,0.023777202651251703,0.14963991055305237,1e-06,0.0002760409133919927,0.0008603685604960106,9.069020211355762e-05,0.10624939755252519,0.8713277700947827,3.0235664942989543e-05,180,distance_boundary_and_eikonal_tolerances,1793,9.225723734444197e-15
65,0.023542289823859544,0.14894805623671287,1e-06,0.00026241634976919897,0.0010650910472947285,8.627051981359904e-05,0.10552893027943816,0.8794080871954945,2.9706231656516022e-05,180,distance_boundary_and_eikonal_tolerances,1821,9.225723734444197e-15
66,0.023320282927521505,0.14824407901701353,1e-06,0.00025650828086034964,0.0008861880049645985,9.727162523087011e-05,0.10471993818184462,0.8824769814259354,3.015330972212446e-05,200,distance_boundary_and_eikonal_tolerances,1849,9.225723734444197e-15
67,0.023149892461238282,0.14773593872717689,1e-06,0.00025174011068297735,0.0009716560308701501,0.0001070781450933034,0.10506357763295768,0.8795741379872342,3.187598447349817e-05,180,distance_boundary_and_eikonal_tolerances,1877,9.225723734444197e-15
68,0.022929782789167238,0.14704608763425314,1e-06,0.00024209414502540641,0.000858484802197688,9.327748596288476e-05,0.10440873161050615,0.8830497248469301,3.339954051588545e-05,200,distance_boundary_and_eikonal_tolerances,1905,9.225723734444197e-15
69,0.02282818834181622,0.14672776577657362,1e-06,0.00023004345619067406,0.000860534815490787,0.00029694943395676285,0.10514571062324572,0.8832063431826448,3.611411765734422e-05,180,distance_boundary_and_eikonal_tolerances,1933,9.225723734444197e-15
70,0.022513450394063113,0.14578057283947413,1e-06,0.00034963360760456407,0.001290778302384673,7.184288641965692e-05,0.10512448568602416,0.8859159354273635,3.3376597574512334e-05,180,distance_boundary_and_eikonal_tolerances,1961,9.225723734444197e-15
71,0.022315247236238525,0.14511879489505525,1e-06,0.00020700182677927078,0.0006234273600666287,7.323778537288987e-05,0.1055732404351415,0.8919812353175592,3.31787520528818e-05,180,distance_boundary_and_eikonal_tolerances,1989,9.225723734444197e-15
72,0.022156320242281778,0.14464832001692524,1e-06,0.00020886252834060234,0.0008341942474107556,7.70004708293544e-05,0.10486274628380798,0.899295608755083,3.3753729279368747e-05,180,distance_boundary_and_eikonal_tolerances,2017,9.225723734444197e-15
73,0.022070089849130486,0.14437310359608152,1e-06,0.0002034360001176899,0.0006848600561351241,8.694455883703711e-05,0.10516036243135543,0.8942711382222559,3.553191984386611e-05,180,distance_boundary_and_eikonal_tolerances,2045,9.225723734444197e-15
74,0.021960482965907527,0.14404533629182453,1e-06,0.0001887552847380354,0.0007327992824374242,0.00014095063880691886,0.10503354969785335,0.905354117578828,3.751405456390959e-05,180,distance_boundary_and_eikonal_tolerances,2073,9.225723734444197e-15
75,0.021835801916937483,0.14366880682504723,1e-06,0.00021021064370760597,0.0007326311053123824,8.302519227770745e-05,0.1054808710769055,0.896959169373938,4.159587451999652e-05,180,distance_boundary_and_eikonal_tolerances,2101,9.225723734444197e-15
76,0.021723930339232946,0.14330424317606152,1e-06,0.00017522702683270486,0.0006137234611940633,8.715795258545121e-05,0.1052475620090995,0.8973025751764893,4.211258503012891e-05,180,distance_boundary_and_eikonal_tolerances,2129,9.225723734444197e-15
77,0.021634640750550285,0.14302827015099784,1e-06,0.0001636417002337467,0.0006121364463742789,7.090381506929763e-05,0.10520793194804855,0.8957789504356579,3.776533282598936e-05,180,distance_boundary_and_eikonal_tolerances,2157,9.225723734444197e-15
78,0.021508010848324526,0.14262780438204445,1e-06,0.00014983589218077944,0.000536352987699598,7.991135475900811e-05,0.10506088243272345,0.8992788361823174,3.6492438328801155e-05,180,distance_boundary_and_eikonal_tolerances,2185,9.225723734444197e-15
79,0.02136301775458202,0.14218140904257226,1e-06,0.00015903363139723795,0.0005514085745587807,8.276453006760648e-05,0.10425571830614616,0.9064707166061361,3.666506246915828e-05,180,distance_boundary_and_eikonal_tolerances,2213,9.225723734444197e-15
80,0.021238593739389355,0.14181147510887734,1e-06,0.00016290468583078882,0.0006041983381319476,7.874792965144863e-05,0.10497368857960547,0.9155423483214647,3.509572462303927e-05,180,distance_boundary_and_eikonal_tolerances,2241,9.225723734444197e-15
81,0.021169319616431155,0.14159095856354897,1e-06,0.00015298173078570366,0.0005438690257662389,9.185448041427327e-05,0.10421061195619599,0.9089562169426695,3.878413270881273e-05,180,distance_boundary_and_eikonal_tolerances,2269,9.225723734444197e-15
82,0.02111848008616211,0.14143502337896338,1e-06,0.00013530457919152495,0.00047488625352401086,9.07066026900269e-05,0.104575658789834,0.906933791468365,3.9958316888759685e-05,180,distance_boundary_and_eikonal_tolerances,2297,9.225723734444197e-15
83,0.021064177254297448,0.14126634220879522,1e-06,0.0001082304261168838,0.00041481985780536046,0.00012306722984624938,0.10363779602638275,0.9051742297545355,3.9286696083749156e-05,180,distance_boundary_and_eikonal_tolerances,2325,9.225723734444197e-15
84,0.020987185536013944,0.14102662002340016,1e-06,0.00012973562234794587,0.00043194855645612774,7.025561857523769e-05,0.10325207097053501,0.9073106641737131,3.935175491193155e-05,180,distance_boundary_and_eikonal_tolerances,2353,9.225723734444197e-15
85,0.020919415724721876,0.14081397589503583,1e-06,0.00010686477145088799,0.0003933251474746725,8.909309285740302e-05,0.10243369556460334,0.9149375072808399,4.212257872774662e-05,180,distance_boundary_and_eikonal_tolerances,2381,9.225723734444197e-15
86,0.020865087614084763,0.140662473659101,1e-06,0.00011562994364954652,0.00041570711275299143,8.446990600920053e-05,0.10206613507340062,0.9102478555222122,4.487080112794417e-05,180,distance_boundary_and_eikonal_tolerances,2409,9.225723734444197e-15
87,0.020782983240686344,0.14038853346862382,1e-06,8.875913330607101e-05,0.0002582853041328641,6.794841324160265e-05,0.10416622088197866,0.9037528026521787,4.5662898687324344e-05,160,distance_boundary_and_eikonal_tolerances,2437,9.225723734444197e-15
88,0.02072586364759199,0.140194949311226,1e-06,8.472325757530173e-05,0.00036034769883597537,8.147051193395193e-05,0.10299595914390813,0.9123241044324121,4.4325883568204286e-05,180,distance_boundary_and_eikonal_tolerances,2465,9.225723734444197e-15
89,0.020690281106908848,0.14010272288982525,1e-06,0.00010039774348835393,0.0003188151888920458,6.248125685853669e-05,0.10429142365938988,0.9156984539368208,4.2701058221463264e-05,160,distance_boundary_and_eikonal_tolerances,2493,9.225723734444197e-15
90,0.02061769155881485,0.139856482950146,1e-06,0.0001014826062230547,0.0003855435338462688,7.979732333989192e-05,0.10249665082383554,0.9237898339234091,3.960760813832148e-05,180,distance_boundary_and_eikonal_tolerances,2521,9.225723734444197e-15
91,0.02054811489129026,0.13965229654874706,1e-06,9.317203349537575e-05,0.0003117646272913704,6.742707358018066e-05,0.10360002021929851,0.9181128670060197,3.727980124209988e-05,160,distance_boundary_and_eikonal_tolerances,2549,9.225723734444197e-15
92,0.020483219565553178,0.13941804328031748,1e-06,7.035711025383044e-05,0.00030652311109666974,7.387092656487888e-05,0.10236438004125696,0.9207424421608847,3.86859764085843e-05,180,distance_boundary_and_eikonal_tolerances,2577,9.225723734444197e-15
93,0.02042301853269228,0.13922262386475434,1e-06,6.529216605053149e-05,0.00020124482117849532,5.7720171105642977e-05,0.10412206662977694,0.9154249227619964,3.690662547909361e-05,160,distance_boundary_and_eikonal_tolerances,2605,9.225723734444197e-15
94,0.020383575629525495,0.13908359147043656,1e-06,6.27032079709504e-05,0.00024459953931894716,8.196217090469403e-05,0.1022191817646536,0.9209984370662636,3.846968886492101e-05,180,distance_boundary_and_eikonal_tolerances,2633,9.225723734444197e-15
95,0.020366968050456513,0.1390462841102247,1e-06,7.034760662691359e-05,0.00022923928677961859,6.879228014143163e-05,0.10393289481265364,0.9225796548964967,3.881257325866888e-05,160,distance_boundary_and_eikonal_tolerances,2661,9.225723734444197e-15
96,0.020315992536871726,0.13886034607691194,1e-06,5.59851626466678e-05,0.00029208503910844216,9.429938158633389e-05,0.10251692614222027,0.9260290496521838,3.964742511786655e-05,180,distance_boundary_and_eikonal_tolerances,2689,9.225723734444197e-15
97,0.020262909123816106,0.13868295227958957,1e-06,3.9486225816962576e-05,0.00010046144025817485,7.71439215277278e-05,0.10377832925949593,0.9277038354444136,3.960614285171936e-05,160,distance_boundary_and_eikonal_tolerances,2717,9.225723734444197e-15
98,0.020240615762407446,0.13860158800117897,1e-06,4.81823678731202e-05,0.0001947595604159729,7.449923668093506e-05,0.10514304254604419,0.9291446462415847,4.0054267742804794e-05,160,distance_boundary_and_eikonal_tolerances,2745,9.225723734444197e-15
99,0.020220191750277512,0.13852590578920917,1e-06,7.255840968024377e-05,0.00027432200340840704,8.204577379632731e-05,0.10331794375619208,0.9383721837554431,4.028261517567168e-05,180,distance_boundary_and_eikonal_tolerances,2773,9.225723734444197e-15
100,0.020163311175523932,0.13835448225020022,1e-06,7.147277928293303e-05,0.0002723295391119556,6.582999039065077e-05,0.10462386706425122,0.9357164008068097,3.9389013645290544e-05,160,distance_boundary_and_eikonal_tolerances,2801,9.225723734444197e-15
101,0.02008475571689252,0.13808275829431071,1e-06,5.2141975751543455e-05,0.00020537794793543663,6.437646828413018e-05,0.104984200840068,0.9393307555235239,3.8470117378156324e-05,160,distance_boundary_and_eikonal_tolerances,2829,9.225723734444197e-15
102,0.02005819324570868,0.13798397046034774,1e-06,5.622923251821145e-05,0.00019540976914444538,9.603320616210477e-05,0.10345287698646623,0.9474428934085856,4.151745788401502e-05,180,distance_boundary_and_eikonal_tolerances,2857,9.225723734444197e-15
103,0.019999720412841766,0.13780017858199436,1e-06,6.846990432200734e-05,0.00027997958338026003,9.608773297555001e-05,0.1053302296506427,0.9399464922049793,4.227116180007158e-05,160,distance_boundary_and_eikonal_tolerances,2885,9.225723734444197e-15
104,0.01996172857197466,0.1376645452330378,1e-06,6.736788307211617e-05,0.0002538446611450909,8.550686140934134e-05,0.10298511198212422,0.9412183629170149,4.325239488715826e-05,180,distance_boundary_and_eikonal_tolerances,2913,9.225723734444197e-15
105,0.019911874291141926,0.1375040856963735,1e-06,5.075937151544935e-05,0.00022695044145358627,7.799810176307996e-05,0.10484072605321751,0.9462124799473555,4.2438465425403624e-05,160,distance_boundary_and_eikonal_tolerances,2941,9.225723734444197e-15
106,0.019829306583980095,0.13722989808078337,1e-06,4.854384992505881e-05,0.0002397518755686682,7.030670904255092e-05,0.1054169900029398,0.9528878902168589,4.264705929825363e-05,160,distance_boundary_and_eikonal_tolerances,2969,9.225723734444197e-15
107,0.019717822529051996,0.13683329982204365,1e-06,4.844436518069019e-05,0.00013949678231824897,8.046892361381937e-05,0.10375843069545279,0.9540567210439008,4.222885653538781e-05,180,distance_boundary_and_eikonal_tolerances,2997,9.225723734444197e-15
108,0.019711213173195182,0.1368094565359719,1e-06,4.6956369518587674e-05,0.0001523631670798935,8.94156852636133e-05,0.10546592290530092,0.9580378165048001,4.315796541148019e-05,160,distance_boundary_and_eikonal_tolerances,3025,9.225723734444197e-15
109,0.01967658373956567,0.13668408791748016,1e-06,2.8163949374856688e-05,0.00014343760084544618,8.391354831697657e-05,0.10621596911408925,0.9566709847294775,4.373707002846422e-05,160,distance_boundary_and_eikonal_tolerances,3053,9.225723734444197e-15
110,0.019609834981330832,0.13645044598480438,1e-06,4.0179128393524676e-05,0.0001542000542170392,8.466470207022014e-05,0.10746605190853595,0.9532646678671166,4.406472458707601e-05,160,distance_boundary_and_eikonal_tolerances,3081,9.225723734444197e-15
111,0.01953739895897266,0.13618106369358426,1e-06,5.109395027012188e-05,0.0002270090691374093,9.634199962792722e-05,0.10597061499748046,0.9587941259597998,4.565761625394647e-05,180,distance_boundary_and_eikonal_tolerances,3109,9.225723734444197e-15
112,0.01948124732263853,0.13598787691951914,1e-06,3.6764685504723565e-05,0.0001824051812387237,8.987545874000952e-05,0.10769404548086717,0.9606086414359668,4.685315743051255e-05,160,distance_boundary_and_eikonal_tolerances,3137,9.225723734444197e-15
