curve,cutoff,cutoff_converged,field_error,gradient_error,gradient_step_consistency,grid,halfband,halfwidth,kd,knee_0.001,knee_0.1,knee_1e-06,ko,matrix_error,max_mode,nonzeros,order,r2_K,r2_Kp,r2_T,r2_V,rate_K,rate_Kp,rate_T,rate_V,rate_envelope,retained,trace_error
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,90,0.30951960420311164,30.0,1,1,1,30.0,4.799514061184135e-13,1,46156,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9712145442302836,7.558087546654926e-28
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,91,0.30951960420311164,30.0,1,1,1,30.0,4.799513195519691e-13,1,46300,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9742445922060433,6.390627163718358e-28
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,92,0.30951960420311164,30.0,1,1,1,30.0,2.533042818008688e-13,1,46436,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9771063041831496,3.3313027458944555e-28
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,93,0.30951960420311164,30.0,1,1,1,30.0,2.533040739750973e-13,1,46564,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9797996801616026,3.323484740552498e-28
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,94,0.30951960420311164,30.0,1,1,1,30.0,1.3313354257535005e-13,1,46684,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9823247201414023,1.733008824791425e-28
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,95,0.30951960420311164,30.0,1,1,1,30.0,1.331331650249253e-13,1,46796,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9846814241225486,1.732962570391395e-28
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,96,0.30951960420311164,30.0,1,1,1,30.0,7.084213849455783e-14,1,46900,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9868697921050417,9.764366850739498e-29
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,97,0.30951960420311164,30.0,1,1,1,30.0,7.084158418045135e-14,1,46996,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9888898240888814,9.771289104795418e-29
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,98,0.30951960420311164,30.0,1,1,1,30.0,3.7078808626496176e-14,1,47084,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9907415200740678,5.342196080714103e-29
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,99,0.30951960420311164,30.0,1,1,1,30.0,3.7077765422537387e-14,1,47164,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9924248800606009,5.336727579903847e-29
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,100,0.30951960420311164,30.0,1,1,1,30.0,1.9655143789294658e-14,1,47236,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9939399040484808,2.678694935961179e-29
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,101,0.30951960420311164,30.0,1,1,1,30.0,1.9653967365072656e-14,1,47300,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9952865920377073,2.675644288424976e-29
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,102,0.30951960420311164,30.0,1,1,1,30.0,1.047117320362431e-14,1,47356,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9964649440282805,1.4978463219583216e-29
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,103,0.30951960420311164,30.0,1,1,1,30.0,1.0469791678524317e-14,1,47404,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9974749600202003,1.4814288498989916e-29
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,104,0.30951960420311164,30.0,1,1,1,30.0,5.060878791686133e-15,1,47444,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9983166400134669,7.539173273778276e-30
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,105,0.30951960420311164,30.0,1,1,1,30.0,5.0576961350894995e-15,1,47476,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9989899840080801,7.597576627684399e-30
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,106,0.30951960420311164,30.0,1,1,1,30.0,2.2277112604741853e-15,1,47500,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.99949499200404,3.590493103725154e-30
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,107,0.30951960420311164,30.0,1,1,1,30.0,2.222096578349678e-15,1,47516,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,0.9998316640013467,3.375679017575096e-30
ellipse,54,3.5465423700679905e-15,0.0,0.0,3.4506802543877947e-07,512,108,0.30951960420311164,30.0,1,1,1,30.0,0.0,1,47524,109,0.984272039582213,0.9842720436032216,0.9889623001845894,0.9813784204394599,0.3550861911610144,0.35508624670970895,0.33536161085492106,0.3785256295497305,0.34003038937530156,1.0,0.0
kite,24,7.591860255150457e-15,0.3253226894902275,1.2455378811774347,5.758841378711142e-09,256,0,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.03771557369954956,2,196,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.02040816326530612,0.09322551144466522
kite,24,7.591860255150457e-15,0.14537036373384624,0.6122381272741643,5.758841378711142e-09,256,1,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.02755158584182036,2,580,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.060391503540191585,0.06740697986589661
kite,24,7.591860255150457e-15,0.09885613159461375,0.4750516989158957,5.758841378711142e-09,256,2,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.02291285922933967,2,956,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.09954185755935027,0.0518095641421171
kite,24,7.591860255150457e-15,0.024887616450950834,0.17652977301692663,5.758841378711142e-09,256,3,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.011643337915305727,2,1324,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.13785922532278216,0.024659283861247647
kite,24,7.591860255150457e-15,0.004097033006859446,0.044010432343555034,5.758841378711142e-09,256,4,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.004572055394156381,2,1684,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.1753436068304873,0.007396999495122264
kite,24,7.591860255150457e-15,0.0013616658356498212,0.011685584895886296,5.758841378711142e-09,256,5,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.0032921527800329623,2,2036,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.21199500208246563,0.003834181741636396
kite,24,7.591860255150457e-15,0.0003564442206692901,0.004370918859941927,5.758841378711142e-09,256,6,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.0017676147237077739,2,2380,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.2478134110787172,0.001609589237358148
kite,24,7.591860255150457e-15,3.550412748077937e-05,0.00047765844281467295,5.758841378711142e-09,256,7,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.0009755329011951817,2,2716,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.282798833819242,0.0005612336330662582
kite,24,7.591860255150457e-15,3.5573808503244892e-06,7.406391076943869e-05,5.758841378711142e-09,256,8,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.000679781934207971,2,3044,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.31695127030403997,0.00018109039680110924
kite,24,7.591860255150457e-15,4.5076221166731405e-06,6.268407310443478e-05,5.758841378711142e-09,256,9,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.0006497942031631927,2,3364,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.3502707205331112,0.00019541514357062276
kite,24,7.591860255150457e-15,1.8076092538190858e-07,3.4989428936174838e-06,5.758841378711142e-09,256,10,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.00035794976484265496,2,3676,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.3827571845064556,3.586677469253195e-05
kite,24,7.591860255150457e-15,1.2594311150809857e-07,2.834182149177425e-06,5.758841378711142e-09,256,11,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.00033615743049394227,2,3980,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.4144106622240733,2.569930696086594e-05
kite,24,7.591860255150457e-15,3.96806069580338e-08,7.728694309261657e-07,5.758841378711142e-09,256,12,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.0002714486367470238,2,4276,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.44523115368596416,1.5450984351206858e-05
kite,24,7.591860255150457e-15,5.168985890803264e-09,1.562402656876172e-07,5.758841378711142e-09,256,13,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.000194326381719999,2,4564,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.4752186588921283,5.222573702578157e-06
kite,24,7.591860255150457e-15,2.555606088351914e-09,6.601154256193218e-08,5.758841378711142e-09,256,14,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.0001771969502490045,2,4844,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.5043731778425656,3.6605817038466996e-06
kite,24,7.591860255150457e-15,2.1455928148051053e-10,6.038027222059682e-09,5.758841378711142e-09,256,15,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.00011969995183983386,2,5116,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.5326947105372761,1.0588046407538738e-06
kite,24,7.591860255150457e-15,1.6460445456672571e-10,5.427728027330582e-09,5.758841378711142e-09,256,16,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.00011646880104318939,2,5380,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.5601832569762599,8.494152729079136e-07
kite,24,7.591860255150457e-15,3.2814037203978886e-11,9.82031682063295e-10,5.758841378711142e-09,256,17,0.16738230496393547,2.0,16,5,48,2.0000000000000004,8.263452234215767e-05,2,5636,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.5868388171595169,3.36842322614154e-07
kite,24,7.591860255150457e-15,6.632712440890254e-12,2.8854649585349106e-10,5.758841378711142e-09,256,18,0.16738230496393547,2.0,16,5,48,2.0000000000000004,6.843849206153458e-05,2,5884,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.6126613910870471,1.5563650503507662e-07
kite,24,7.591860255150457e-15,3.5743037004950546e-12,1.430316785469223e-10,5.758841378711142e-09,256,19,0.16738230496393547,2.0,16,5,48,2.0000000000000004,6.1009550587758774e-05,2,6124,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.6376509787588505,9.604956007087447e-08
kite,24,7.591860255150457e-15,2.265836801497692e-13,5.537054762336978e-11,5.758841378711142e-09,256,20,0.16738230496393547,2.0,16,5,48,2.0000000000000004,4.145389017720447e-05,2,6356,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.6618075801749271,3.499663556611799e-08
kite,24,7.591860255150457e-15,1.99331374978082e-13,5.4446319008825194e-11,5.758841378711142e-09,256,21,0.16738230496393547,2.0,16,5,48,2.0000000000000004,4.076693378988157e-05,2,6580,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.685131195335277,2.253809218945739e-08
kite,24,7.591860255150457e-15,1.9593815535544788e-14,4.708239125351829e-11,5.758841378711142e-09,256,22,0.16738230496393547,2.0,16,5,48,2.0000000000000004,2.881219582303352e-05,2,6796,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.7076218242399,9.337903687872349e-09
kite,24,7.591860255150457e-15,7.823577740705693e-15,4.2626276023096765e-11,5.758841378711142e-09,256,23,0.16738230496393547,2.0,16,5,48,2.0000000000000004,2.5251240217011948e-05,2,7004,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.7292794668887963,5.051164587660184e-09
kite,24,7.591860255150457e-15,5.696192791757055e-15,3.471730322140169e-11,5.758841378711142e-09,256,24,0.16738230496393547,2.0,16,5,48,2.0000000000000004,2.1199165629924975e-05,2,7204,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.7501041232819659,2.642707462892099e-09
kite,24,7.591860255150457e-15,7.662288381277319e-16,2.3481606144787897e-11,5.758841378711142e-09,256,25,0.16738230496393547,2.0,16,5,48,2.0000000000000004,1.5294137056137313e-05,2,7396,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.7700957934194086,1.1092470367697291e-09
kite,24,7.591860255150457e-15,8.02033749162058e-16,2.1199112555851135e-11,5.758841378711142e-09,256,26,0.16738230496393547,2.0,16,5,48,2.0000000000000004,1.4870216888200606e-05,2,7580,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.7892544773011245,7.074873554509051e-10
kite,24,7.591860255150457e-15,2.873996817891439e-16,1.1680970344088686e-11,5.758841378711142e-09,256,27,0.16738230496393547,2.0,16,5,48,2.0000000000000004,1.0277553379775451e-05,2,7756,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.8075801749271136,2.8592006106848087e-10
kite,24,7.591860255150457e-15,2.0341645626924644e-16,8.121273223620204e-12,5.758841378711142e-09,256,28,0.16738230496393547,2.0,16,5,48,2.0000000000000004,9.491255556030669e-06,2,7924,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.8250728862973761,1.7112693937649974e-10
kite,24,7.591860255150457e-15,1.6513521302619912e-16,5.309184684809325e-12,5.758841378711142e-09,256,29,0.16738230496393547,2.0,16,5,48,2.0000000000000004,7.615104129903244e-06,2,8084,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.8417326114119117,8.381223750215567e-11
kite,24,7.591860255150457e-15,6.806379296960962e-17,1.766547879591747e-12,5.758841378711142e-09,256,30,0.16738230496393547,2.0,16,5,48,2.0000000000000004,5.787317676493654e-06,2,8236,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.8575593502707205,3.912776290680049e-11
kite,24,7.591860255150457e-15,2.3510911173616366e-17,1.6906734028109712e-12,5.758841378711142e-09,256,31,0.16738230496393547,2.0,16,5,48,2.0000000000000004,5.47517656174911e-06,2,8380,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.8725531028738026,2.4560611189794146e-11
kite,24,7.591860255150457e-15,2.1153599324073773e-17,4.530892707181611e-13,5.758841378711142e-09,256,32,0.16738230496393547,2.0,16,5,48,2.0000000000000004,3.7763127670504882e-06,2,8516,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.8867138692211578,9.683497384258643e-12
kite,24,7.591860255150457e-15,0.0,3.0205951381210737e-13,5.758841378711142e-09,256,33,0.16738230496393547,2.0,16,5,48,2.0000000000000004,3.6045239624161903e-06,2,8644,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9000416493127863,6.6227474887101155e-12
kite,24,7.591860255150457e-15,0.0,1.5102975690605368e-13,5.758841378711142e-09,256,34,0.16738230496393547,2.0,16,5,48,2.0000000000000004,2.7502830937032963e-06,2,8764,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9125364431486881,2.9111941895561358e-12
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,35,0.16738230496393547,2.0,16,5,48,2.0000000000000004,2.2032440592926577e-06,2,8876,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.924198250728863,1.5069179482272882e-12
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,36,0.16738230496393547,2.0,16,5,48,2.0000000000000004,2.002219137278224e-06,2,8980,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9350270720533111,8.288306484232397e-13
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,37,0.16738230496393547,2.0,16,5,48,2.0000000000000004,1.3670085890801294e-06,2,9076,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9450229071220325,2.560478054145435e-13
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,38,0.16738230496393547,2.0,16,5,48,2.0000000000000004,1.3249578844940503e-06,2,9164,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9541857559350271,2.3757182948222513e-13
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,39,0.16738230496393547,2.0,16,5,48,2.0000000000000004,9.309243569398602e-07,2,9244,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9625156184922948,7.460636748237301e-14
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,40,0.16738230496393547,2.0,16,5,48,2.0000000000000004,7.616153145333012e-07,2,9316,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9700124947938359,1.849779139961484e-14
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,41,0.16738230496393547,2.0,16,5,48,2.0000000000000004,6.505183480707784e-07,2,9380,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9766763848396501,1.4913780344509016e-14
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,42,0.16738230496393547,2.0,16,5,48,2.0000000000000004,4.034513864714805e-07,2,9436,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9825072886297376,1.880297022720043e-15
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,43,0.16738230496393547,2.0,16,5,48,2.0000000000000004,3.924123987466309e-07,2,9484,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9875052061640983,8.420557732343981e-16
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,44,0.16738230496393547,2.0,16,5,48,2.0000000000000004,2.4655466622559884e-07,2,9524,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9916701374427322,3.147083899257994e-16
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,45,0.16738230496393547,2.0,16,5,48,2.0000000000000004,2.1303556601373886e-07,2,9556,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9950020824656394,1.3160697477112134e-16
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,46,0.16738230496393547,2.0,16,5,48,2.0000000000000004,1.4929133144573012e-07,2,9580,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9975010412328197,1.1207895821346144e-16
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,47,0.16738230496393547,2.0,16,5,48,2.0000000000000004,1.6816937269206232e-08,2,9596,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,0.9991670137442732,6.7646999230429825e-18
kite,24,7.591860255150457e-15,0.0,0.0,5.758841378711142e-09,256,48,0.16738230496393547,2.0,16,5,48,2.0000000000000004,0.0,2,9604,49,0.9503337918998865,0.9503337918997289,0.947464694453593,0.9508408480062863,0.29922992310116964,0.29922992310125013,0.24017838312103928,0.35535818274503317,0.24396881462460124,1.0,0.0
kite,36,1.1050979863115128e-14,1.0380845848555453,1.9739115201715869,5.0837641256294895e-08,512,0,0.16738230496393547,10.0,21,11,55,10.000000000000002,0.5800261444983678,2,292,73,0.9786853444353518,0.9786853444339247,0.9774857193299159,0.9781713975751091,0.26866735612871345,0.2686673561259983,0.23065478476220763,0.3041976772975109,0.2331674431855752,0.0136986301369863,1.096020366774591
kite,36,1.1050979863115128e-14,0.9708341248157849,2.5393149543279114,5.0837641256294895e-08,512,1,0.16738230496393547,10.0,21,11,55,10.000000000000002,0.49746931237055625,2,868,73,0.9786853444353518,0.9786853444339247,0.9774857193299159,0.9781713975751091,0.26866735612871345,0.2686673561259983,0.23065478476220763,0.3041976772975109,0.2331674431855752,0.040720585475699005,1.0070222990418671
kite,36,1.1050979863115128e-14,0.7570184694851582,2.3505984115817924,5.0837641256294895e-08,512,2,0.16738230496393547,10.0,21,11,55,10.000000000000002,0.3468785087971091,2,1436,73,0.9786853444353518,0.9786853444339247,0.9774857193299159,0.9781713975751091,0.26866735612871345,0.2686673561259983,0.23065478476220763,0.3041976772975109,0.2331674431855752,0.0673672358791518,0.7572552207851071
kite,36,1.1050979863115128e-14,0.6221514393470053,1.9469037363094241,5.0837641256294895e-08,512,3,0.16738230496393547,10.0,21,11,55,10.000000000000002,0.3148276762870948,2,1996,73,0.9786853444353518,0.9786853444339247,0.9774857193299159,0.9781713975751091,0.26866735612871345,0.2686673561259983,0.23065478476220763,0.3041976772975109,0.2331674431855752,0.09363858134734472,0.6616533919099971
