iteration,loss,relative_l2_error,applied_damping,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
0,0.9183698139492713,0.9739841318442138,0.0,0.0,0.0,0.0,0.0020188693397609806,0.0075825992228530925,1.2975965504395757e-05,0,initialized,1,6.824205600803716e-16
1,0.8068673863038672,0.9134722627683433,10.0,0.0023672842443872013,0.003667959730885321,0.00011014711173215841,0.022209092968759198,0.07420308144120269,6.875742704461583e-05,100,distance_boundary_and_eikonal_tolerances,17,7.034321509257895e-16
2,0.7708029006261552,0.8930032104884617,30.0,0.0008172031290483696,0.001195778150333629,6.123495711653173e-05,0.02724480449196641,0.08624333920863236,9.620455818586332e-05,100,distance_boundary_and_eikonal_tolerances,33,7.034321509257895e-16
3,0.6644726889433227,0.8296087319038831,9.0,0.0025360682198105246,0.0036419843838570286,4.6140425721130564e-05,0.041152435446862694,0.12107328400069517,0.00012576041653600354,100,distance_boundary_and_eikonal_tolerances,49,7.034321509257895e-16
4,0.6304055938932476,0.8082286297102635,26.999999999999996,0.0008893100918555565,0.0012364338313103186,5.507201169068293e-05,0.0443092176947184,0.13372699710303348,0.00011504662787089346,100,distance_boundary_and_eikonal_tolerances,65,7.034321509257895e-16
5,0.5300441451347824,0.741585239897994,8.099999999999998,0.0027412365301454035,0.003744594595130379,4.89042465486303e-05,0.05437522210463405,0.16561768827143264,0.00013493250399704369,100,distance_boundary_and_eikonal_tolerances,81,7.034321509257895e-16
6,0.4986471488479169,0.7194459779089801,24.299999999999994,0.000960638613727996,0.0030797341320022717,4.964067625391587e-05,0.05683716027971393,0.1737885741176315,0.00014694518615986606,100,distance_boundary_and_eikonal_tolerances,97,7.034321509257895e-16
7,0.40819066605637133,0.6513623385715785,7.289999999999997,0.0028938457517078274,0.0038606234736471316,6.119889375419891e-05,0.06609514317480547,0.21833046439785997,0.00017117215841370471,100,distance_boundary_and_eikonal_tolerances,113,7.034321509257895e-16
8,0.3799836439455397,0.6285974508237776,21.86999999999999,0.0010136540087224248,0.0030459151243979548,6.969274842590602e-05,0.06749165305465031,0.24072303217125046,0.00015884851423196436,100,distance_boundary_and_eikonal_tolerances,129,7.034321509257895e-16
9,0.3012789027071806,0.5600968469936053,6.560999999999997,0.002968498745318908,0.003817125543121879,5.3002931218001234e-05,0.074104838625739,0.2874260380903738,0.00016016597627039643,100,distance_boundary_and_eikonal_tolerances,145,7.034321509257895e-16
10,0.27730827726821977,0.5374759200366995,19.68299999999999,0.0010366090183881363,0.0012683461580970529,4.5847340406624014e-05,0.07352065353242311,0.3154933835400745,0.00015833675708590116,100,distance_boundary_and_eikonal_tolerances,161,7.034321509257895e-16
11,0.21233252168822014,0.47062731928598994,5.904899999999997,0.003000345943433699,0.003820802029321233,5.072916570017215e-05,0.07597853063109855,0.36472127737562243,0.00014454396002876223,100,distance_boundary_and_eikonal_tolerances,177,7.034321509257895e-16
12,0.19305344088317208,0.44885421875020365,17.71469999999999,0.0010154545412225367,0.001185731808474272,4.1214515158057016e-05,0.07679625030779785,0.38878597802248893,0.00013466390030946254,100,distance_boundary_and_eikonal_tolerances,193,7.034321509257895e-16
13,0.14280515975371133,0.3862870442814908,5.314409999999997,0.0028529032664457808,0.003413892862748987,3.532014272304568e-05,0.08001415369900301,0.41940206775887867,0.00010950769123679524,100,distance_boundary_and_eikonal_tolerances,209,7.034321509257895e-16
14,0.12843944429624254,0.3664109167031501,15.943229999999991,0.0009638890674281375,0.002835245139447721,4.842822548332317e-05,0.08061427283089753,0.43790976928627234,8.857879063959087e-05,100,distance_boundary_and_eikonal_tolerances,225,7.034321509257895e-16
15,0.09161072992364849,0.3096276173100516,4.782968999999997,0.002716815953059397,0.0030439205451533924,3.663027153728621e-05,0.08661646164918146,0.4763613263690024,8.809925456776391e-05,100,distance_boundary_and_eikonal_tolerances,241,7.034321509257895e-16
16,0.0813371222204336,0.2917973485542921,14.34890699999999,0.0009018298966061046,0.000946503907025783,4.854155438081804e-05,0.08921697580937704,0.50059388694025,7.984684942160809e-05,100,distance_boundary_and_eikonal_tolerances,257,7.034321509257895e-16
17,0.055557096805614825,0.24128925187368763,4.304672099999997,0.0025208893663580495,0.0026666001340983664,3.765725407811407e-05,0.09484400086195144,0.5446342487893661,9.233583382959546e-05,100,distance_boundary_and_eikonal_tolerances,273,7.034321509257895e-16
18,0.04837622236837673,0.22518832985296924,12.914016299999991,0.0008375479479621502,0.0008480783953505314,3.383401997615315e-05,0.09476536074089761,0.548165736127247,8.020806074157064e-05,100,distance_boundary_and_eikonal_tolerances,289,7.034321509257895e-16
19,0.03192203363481741,0.1830028469700751,3.874204889999997,0.0022200905013300674,0.0022517223673065912,3.566978395784284e-05,0.0990967280508585,0.5768838945353587,8.405215163298941e-05,100,distance_boundary_and_eikonal_tolerances,305,7.034321509257895e-16
20,0.02760794380349739,0.17021418235978297,11.62261466999999,0.0007121077739406567,0.0007023512626539231,3.7375521410729595e-05,0.09980680601920214,0.5801441274271918,9.138398344172953e-05,100,distance_boundary_and_eikonal_tolerances,321,7.034321509257895e-16
21,0.01744388715676139,0.13535376212668504,3.486784400999997,0.001923045388967344,0.0019318913104364663,5.998342562150581e-05,0.10082439226671334,0.5931075320595591,7.993969953115458e-05,160,distance_boundary_and_eikonal_tolerances,337,7.034321509257895e-16
22,0.005342851697921394,0.07496692886206341,1.046035320299999,0.0035708865395981558,0.0035847118510998095,6.160516749290376e-05,0.09575580558617297,0.5710251497805999,7.08996246158184e-05,180,distance_boundary_and_eikonal_tolerances,353,7.034321509257895e-16
23,0.0005012710872976098,0.022991760227507905,0.31381059608999967,0.0035920663176792177,0.0032922250956102478,6.681445590307124e-05,0.0976419344781292,0.578851147914073,6.143538967353637e-05,180,distance_boundary_and_eikonal_tolerances,369,7.034321509257895e-16
24,1.1345286796852789e-05,0.0034704852035081003,0.0941431788269999,0.0016650053940347248,0.0014351681129385965,6.172571782620426e-05,0.0992925145769733,0.5815588467464011,6.817998462468541e-05,180,distance_boundary_and_eikonal_tolerances,385,7.034321509257895e-16
25,8.458961732139631e-07,0.0009563143721379157,0.028242953648099967,0.00032051286051143263,0.00022876007689753294,0.00011779505906724401,0.1043327234869064,0.6312225229773902,5.538651356760092e-05,160,distance_boundary_and_eikonal_tolerances,401,7.034321509257895e-16
26,4.751964068992142e-07,0.0007170429726521561,0.00847288609442999,9.938287131709445e-05,5.367424557302058e-05,8.935256781333783e-05,0.10199225059355359,0.6241099108994486,4.4101364256888057e-05,160,distance_boundary_and_eikonal_tolerances,417,7.034321509257895e-16
