stage,iteration,loss,relative_l2_error,damping,evaluation_count,maximum_system_residual,component_count,maximum_mode,stage_total_seconds,component_0_id,component_0_parameters,component_1_id,component_1_parameters
pre_topology,0,0.8554648253938976,1.3080250956261483,0.001,7,4.559925244563804e-16,1,1,1.8060178399900906,far_initial,"[0.035, 0.5, 0.66]",,
pre_topology,1,0.5515940591339084,1.05032762425246,0.001,14,4.3269551332503834e-16,1,1,1.8060178399900906,far_initial,"[0.023000000000000003, 0.5000003517374942, 0.6500047694707117]",,
pre_topology,2,0.45935853251931613,0.9584972952693356,0.0003,21,4.167917212774169e-16,1,1,1.8060178399900906,far_initial,"[0.012783936063477792, 0.5000005708008147, 0.6250047694707117]",,
pre_topology,3,0.4381054557976771,0.9360613823865153,8.999999999999999e-05,29,4.278562413218892e-16,1,1,1.8060178399900906,far_initial,"[0.018599447661509703, 0.5000002237610374, 0.6129334674855642]",,
pre_topology,4,0.43293715280442513,0.9305236727826165,2.6999999999999996e-05,36,4.345148139839181e-16,1,1,1.8060178399900906,far_initial,"[0.02271670208299596, 0.5000000704528687, 0.6248153977269086]",,
pre_topology,5,0.4287297267409368,0.9259910655518623,8.099999999999999e-06,43,4.3367234861695484e-16,1,1,1.8060178399900906,far_initial,"[0.022952767890968312, 0.5000000466745039, 0.6154379320945457]",,
pre_topology,6,0.42767827057488367,0.9248548757236278,2.4299999999999996e-06,50,4.3160251860947103e-16,1,1,1.8060178399900906,far_initial,"[0.023151018535917472, 0.5000000251750354, 0.6200114720335667]",,
pre_topology,7,0.42741065113649634,0.9245654667318007,7.289999999999998e-07,57,4.290369030134266e-16,1,1,1.8060178399900906,far_initial,"[0.023371167866606243, 0.5000000171950508, 0.6177452525331377]",,
pre_topology,8,0.427349934901585,0.9244997943770294,2.1869999999999994e-07,64,4.182623747039978e-16,1,1,1.8060178399900906,far_initial,"[0.023351206267931204, 0.5000000116239998, 0.6188081072943873]",,
pre_topology,9,0.4273370964627221,0.924485907369844,6.560999999999998e-08,71,4.410903961797972e-16,1,1,1.8060178399900906,far_initial,"[0.02338248737470804, 0.5000000093937684, 0.6183184127435137]",,
pre_topology,10,0.4273343811546749,0.9244829702646499,1.9682999999999992e-08,78,4.2633830797158923e-16,1,1,1.8060178399900906,far_initial,"[0.023373131170387768, 0.5000000079409332, 0.618543172449498]",,
pre_topology,11,0.42733381172732227,0.9244823543230256,5.904899999999998e-09,85,4.3039689127621313e-16,1,1,1.8060178399900906,far_initial,"[0.023378511798626246, 0.5000000073292711, 0.6184401608452825]",,
pre_topology,12,0.42733369198102666,0.9244822247950757,1.7714699999999993e-09,92,4.146803774542359e-16,1,1,1.8060178399900906,far_initial,"[0.023376277111087678, 0.5000000069510447, 0.6184873695969533]",,
pre_topology,13,0.42733366687583213,0.9244821976391239,5.314409999999998e-10,99,4.2447585519218935e-16,1,1,1.8060178399900906,far_initial,"[0.023377349885789673, 0.5000000067850905, 0.618465737220324]",,
pre_topology,14,0.42733366158944375,0.9244821919209083,1.5943229999999992e-10,106,4.0285889533967907e-16,1,1,1.8060178399900906,far_initial,"[0.023376868543919568, 0.5000000066863906, 0.6184756500195207]",,
pre_topology,15,0.42733366048589894,0.9244821907272186,4.7829689999999974e-11,113,4.2564562218014463e-16,1,1,1.8060178399900906,far_initial,"[0.023377091262141464, 0.5000000066416166, 0.6184711076699857]",,
split_proposal_first_k1,0,0.37016236986570455,0.8604212571359501,0.001,7,4.1638146401891135e-16,1,1,1.2919116349949036,split_seed_000,"[0.016068126383003995, 0.43, 0.5]",,
split_proposal_first_k1,1,0.23877516102490248,0.6910501588523115,0.001,14,4.3300103133370268e-16,1,1,1.2919116349949036,split_seed_000,"[0.028068126383003995, 0.43321775820526626, 0.4999999999999924]",,
split_proposal_first_k1,2,0.18517159336853278,0.6085582854066367,0.0003,21,4.622403566788696e-16,1,1,1.2919116349949036,split_seed_000,"[0.040068126383004, 0.42961513022712466, 0.5000000000000043]",,
split_proposal_first_k1,3,0.18372488450031574,0.6061763514033118,8.999999999999999e-05,28,4.722279010234229e-16,1,1,1.2919116349949036,split_seed_000,"[0.04073897390213237, 0.4319734455666874, 0.5000000000000006]",,
split_proposal_first_k1,4,0.1835923658996123,0.6059576980278609,2.6999999999999996e-05,35,4.626654479489503e-16,1,1,1.2919116349949036,split_seed_000,"[0.04048554428083066, 0.4312728304709349, 0.49999999999999806]",,
split_proposal_first_k1,5,0.18358012104039498,0.6059374902420132,8.099999999999999e-06,42,4.631025440269158e-16,1,1,1.2919116349949036,split_seed_000,"[0.04059188621237896, 0.43148073650761776, 0.4999999999999976]",,
split_proposal_first_k1,6,0.18357893680638837,0.6059355358557349,2.4299999999999996e-06,49,4.731620117387383e-16,1,1,1.2919116349949036,split_seed_000,"[0.04055718626176948, 0.43141673175907436, 0.4999999999999994]",,
split_proposal_first_k1,7,0.18357882275066786,0.6059353476249224,7.289999999999998e-07,56,4.70980719601531e-16,1,1,1.2919116349949036,split_seed_000,"[0.04056836333567982, 0.4314364548129994, 0.49999999999999867]",,
split_proposal_first_k1,8,0.18357881178891217,0.6059353295342863,2.1869999999999994e-07,63,4.721503495587486e-16,1,1,1.2919116349949036,split_seed_000,"[0.04056485725014329, 0.4314303408696219, 0.49999999999999944]",,
split_proposal_first_k1,9,0.1835788107168573,0.6059353277650302,6.560999999999998e-08,70,4.668798815668094e-16,1,1,1.2919116349949036,split_seed_000,"[0.04056595238946346, 0.43143223747860554, 0.5000000000000003]",,
split_proposal_first_k1,10,0.18357881061802445,0.6059353276019221,1.9682999999999992e-08,77,4.665994612998786e-16,1,1,1.2919116349949036,split_seed_000,"[0.04056561160072946, 0.4314316486203842, 0.5000000000000006]",,
post_topology_k1,0,0.09539873737937357,0.43680370277591174,0.001,13,5.94309713455035e-16,2,1,2.6373922469792888,split_seed_000,"[0.04056561160072946, 0.4314316486203842, 0.5000000000000006]",td_birth_001,"[0.015621702193025446, 0.5733333333333333, 0.5000000000000001]"
post_topology_k1,1,0.017134928760743098,0.1851211968454347,0.001,26,5.999493393407748e-16,2,1,2.6373922469792888,split_seed_000,"[0.03639801983766209, 0.43039096000193955, 0.4999999999999999]",td_birth_001,"[0.027621702193025448, 0.5675551511321681, 0.49999999999999795]"
post_topology_k1,2,0.0004253629764176238,0.029167206805507575,0.0003,39,5.994872260167348e-16,2,1,2.6373922469792888,split_seed_000,"[0.03519393961701746, 0.43008555861750575, 0.49999999999999983]",td_birth_001,"[0.03460398163513366, 0.5712220695753321, 0.5000000000000007]"
post_topology_k1,3,1.6174582521929114e-07,0.0005687632639671642,8.999999999999999e-05,52,6.04179274118797e-16,2,1,2.6373922469792888,split_seed_000,"[0.03499725456109053, 0.4299984848289141, 0.5000000000000001]",td_birth_001,"[0.03498186324279589, 0.569989330508451, 0.49999999999999994]"
post_topology_k1,4,1.858500635834452e-14,1.927952611364943e-07,2.6999999999999996e-05,65,5.992143758381364e-16,2,1,2.6373922469792888,split_seed_000,"[0.03500000047133517, 0.4300000003716751, 0.5]",td_birth_001,"[0.034999997257441164, 0.5700000080439407, 0.5]"
