iteration,loss,relative_l2_error,applied_damping,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
10,0.541184808950054,0.7577354413204357,196.82999999999998,0.0006807140352728573,0.0015766397199400563,0.00024173687732634492,0.10334747267324078,0.5570436409361907,0.00015117897290590349,200,distance_boundary_and_eikonal_tolerances,241,5.143047631946001e-16
11,0.5083265564707908,0.7342965183603902,59.04899999999999,0.002126187297800247,0.0032240789535812166,0.00027074441483405085,0.1038472871919403,0.535015175048642,0.00020993903053133367,240,distance_boundary_and_eikonal_tolerances,265,5.143047631946001e-16
12,0.4974263307225405,0.7263619848148071,177.14699999999996,0.0007049918831564914,0.0016385531557898425,0.000264442316467696,0.10134516420189467,0.5354545643740303,0.00019985306612608014,220,distance_boundary_and_eikonal_tolerances,289,5.143047631946001e-16
13,0.4632945004327472,0.7009412384136178,53.14409999999999,0.002210098396696812,0.0032151193583769408,0.00030768275260251404,0.10195333805887069,0.5601060465984324,0.00025569072142280977,260,distance_boundary_and_eikonal_tolerances,313,5.143047631946001e-16
14,0.45217065271788215,0.692463568360996,159.43229999999997,0.0007362098537435981,0.0017363510898942352,0.0002823345659162822,0.10067204846465608,0.5772215346151006,0.0002501936199341623,220,distance_boundary_and_eikonal_tolerances,337,5.524065597740006e-16
15,0.41808137053833844,0.665818961661777,47.82968999999999,0.002295953428562589,0.003299706190777741,0.00031932090231884985,0.10100821341816521,0.5974896927069354,0.0002684326658023671,280,distance_boundary_and_eikonal_tolerances,361,5.524065597740006e-16
16,0.4071974900413816,0.6570927271458156,143.48906999999997,0.0007600882240747973,0.0018817217253755112,0.00029107661446513267,0.1009382697550367,0.6030992877478302,0.000243141032426588,240,distance_boundary_and_eikonal_tolerances,385,5.583670683611384e-16
17,0.3742505763949755,0.6299567767257535,43.04672099999999,0.002320593032156624,0.0033014393221203714,0.00035274037679302195,0.10147241151786002,0.6122420802096837,0.00032732597879003497,340,distance_boundary_and_eikonal_tolerances,409,6.013450685798379e-16
18,0.36410478672692326,0.6213685185736806,129.14016299999997,0.0007528637463949724,0.0020528609231061936,0.0003393285900991322,0.1026303781945978,0.6240953092170489,0.00036463100070583364,240,distance_boundary_and_eikonal_tolerances,433,6.321202630221291e-16
19,0.33271783525850124,0.5940227639478047,38.74204889999999,0.0023296072004592838,0.0032780113222940555,0.00045025410076742763,0.10310244789238891,0.6250780258090995,0.0004283328061482775,320,distance_boundary_and_eikonal_tolerances,457,6.66802428134113e-16
20,0.32296017933820237,0.5852588361873013,116.22614669999997,0.0008041003530302676,0.0023145116316492104,0.0004647784297140045,0.10327350994635563,0.6047146875492984,0.0004087447668542528,260,distance_boundary_and_eikonal_tolerances,481,6.811527536901451e-16
21,0.29322980181646474,0.5576991373847511,34.86784400999999,0.002499761201784842,0.003585289728814864,0.0005487060686403675,0.10360594489630566,0.6250114352563052,0.0005282241421183179,340,distance_boundary_and_eikonal_tolerances,505,6.835956100243722e-16
22,0.28372664465770436,0.5485921039363797,104.60353202999997,0.0008940197912739262,0.0022398532229386406,0.0005032472278691192,0.1037796911219526,0.6209192960674743,0.0004944947038747274,280,distance_boundary_and_eikonal_tolerances,529,6.835956100243722e-16
23,0.2548171548552879,0.5199251860420696,31.38105960899999,0.0027397420704484993,0.0032241434676323942,0.0005565256382081638,0.10305372551408983,0.5895576030958252,0.0005700718917046217,420,distance_boundary_and_eikonal_tolerances,553,8.058676250846009e-16
24,0.24558953425436117,0.5104254078755053,94.14317882699997,0.0009206274969864464,0.002001227117804413,0.0005056069070509066,0.10287256877665776,0.5818139892143324,0.0004994944828150584,280,distance_boundary_and_eikonal_tolerances,577,8.058676250846009e-16
25,0.23188872148963668,0.49599370131714693,28.24295364809999,0.0013400425609429597,0.0030593421267292187,0.0008072969259116219,0.10208546887030921,0.5916148493479373,0.0004934047557913906,340,distance_boundary_and_eikonal_tolerances,602,8.058676250846009e-16
