iteration,loss,relative_l2_error,applied_damping,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
20,0.3151586124968115,0.5783457692491747,116.22614669999997,0.000861285268699137,0.0026002360841456697,0.0004666509073048263,0.10411529872760591,0.6260018439018389,0.0004340954707994513,260,distance_boundary_and_eikonal_tolerances,481,5.650682654146959e-16
21,0.2844265110658775,0.5494569279759985,34.86784400999999,0.002697227380861522,0.0037794833138225055,0.0005613889901397122,0.10467453809234178,0.6396921626718051,0.0005594170430699291,340,distance_boundary_and_eikonal_tolerances,505,5.897039582999351e-16
22,0.27454473785853845,0.5398340614706554,104.60353202999997,0.0009421541230850887,0.0023023371573825126,0.0005260219133237779,0.10438273459323723,0.619388232686111,0.0005231578813937703,280,distance_boundary_and_eikonal_tolerances,529,5.897039582999351e-16
23,0.24592241231853915,0.5109414381502699,31.38105960899999,0.0028227038946248705,0.003220902250646947,0.0006198786572409287,0.10349584874460342,0.5961068411876789,0.0005861318044201903,420,distance_boundary_and_eikonal_tolerances,553,6.573161401398571e-16
24,0.2365949163879144,0.5011643585952754,94.14317882699997,0.0009309001324441317,0.0019908320767165,0.0005063284456935537,0.10353221659705461,0.6085824743664722,0.0005157790140775283,280,distance_boundary_and_eikonal_tolerances,577,6.844357504865407e-16
25,0.2228961443394214,0.4864586722810154,28.24295364809999,0.0013385113589278116,0.003053030058247154,0.0004846207074679353,0.10270103823984407,0.6250928852615477,0.0004930588074037144,320,distance_boundary_and_eikonal_tolerances,602,7.116167295685234e-16
26,0.2138279595802434,0.4764712421996741,84.72886094429997,0.0009149487148145542,0.0018408750166132805,0.00043309106520572486,0.10229289792668667,0.635725008837032,0.00046249334857506597,300,distance_boundary_and_eikonal_tolerances,626,7.116167295685234e-16
27,0.18950630710657645,0.44861747702750854,25.41865828328999,0.002563431856499594,0.0031875939292303444,0.0004703271381649229,0.10388494906610776,0.6522719876772939,0.0005078203074415019,440,distance_boundary_and_eikonal_tolerances,650,7.116167295685234e-16
28,0.18220705778551483,0.4399195449929725,76.25597484986996,0.0007538080594040445,0.0015474611755617635,0.0004346194063159979,0.10404630707680843,0.6575937686861919,0.00047829844468413527,280,distance_boundary_and_eikonal_tolerances,674,7.116167295685234e-16
29,0.1643658539221265,0.417860299683237,22.876792454960988,0.002093626059933994,0.0030855555317203594,0.0007279530841412271,0.10529394634677539,0.6707836477975841,0.0005264407892070985,320,distance_boundary_and_eikonal_tolerances,698,7.116167295685234e-16
30,0.15864302093611082,0.4105433661195719,68.63037736488296,0.0006384120429634035,0.00139431412839566,0.0004771495650568801,0.10527700928175387,0.6772093402312882,0.0004756701745863186,260,distance_boundary_and_eikonal_tolerances,722,7.116167295685234e-16
31,0.14162832294389607,0.38804585486853105,20.589113209464887,0.0017657329399696324,0.0034120749298481496,0.0005167076970796802,0.10578264348413309,0.6715648982717095,0.000522498629592253,280,distance_boundary_and_eikonal_tolerances,746,7.458672575747137e-16
32,0.10487877245320039,0.33442953321486535,6.176733962839466,0.0034837880721311962,0.004926577464383259,0.0009520570411412836,0.10716070332608207,0.6721853936132055,0.000843656227609707,280,distance_boundary_and_eikonal_tolerances,770,8.512470629103068e-16
33,0.09463618228639509,0.31785982102054405,18.5302018885184,0.0010780773438792387,0.0024889443333076197,0.0010279601992161421,0.10658318888332995,0.6726937729906945,0.0007865269182766917,220,distance_boundary_and_eikonal_tolerances,794,8.647845379686878e-16
34,0.07148692126760585,0.27676600291847575,5.5590605665555195,0.0023580030785045306,0.005348155996316396,0.001240403048762493,0.10678723905426683,0.6858283368395623,0.0008897841091072278,220,distance_boundary_and_eikonal_tolerances,818,8.658649469236124e-16
35,0.03755924571478073,0.20144623272591158,1.667718169966656,0.0038951789874619694,0.007919381338749048,0.0013216083016821824,0.10842367809626476,0.7243838076111488,0.0008500302855706278,280,distance_boundary_and_eikonal_tolerances,842,8.658649469236124e-16
36,0.03007677467403284,0.18039307442116334,5.003154509899968,0.0019782624949492185,0.003857050646158801,0.0008667169778726084,0.10992656317101313,0.7383413208930143,0.0006812661920650269,240,distance_boundary_and_eikonal_tolerances,866,8.658649469236124e-16
37,0.017031202858815632,0.1360872814285712,1.5009463529699902,0.0037618062157780087,0.005061358737571269,0.0008758137339318408,0.11574411087137136,0.890779155930571,0.0005771829846017013,300,distance_boundary_and_eikonal_tolerances,890,8.658649469236124e-16
38,0.013919909846307262,0.12299344904500013,4.50283905890997,0.0018766682076121618,0.003873966611676069,0.0006098681122089352,0.11561276485847542,0.84877874541069,0.0004782431759279941,220,distance_boundary_and_eikonal_tolerances,914,8.658649469236124e-16
39,0.008666266865839696,0.0971302350129159,1.350851717672991,0.0034495463400097104,0.0044228094480600385,0.00040639407731345585,0.1122307840768123,0.8693552643518334,0.00039048179287528434,260,distance_boundary_and_eikonal_tolerances,938,8.658649469236124e-16
40,0.007337823379142764,0.08939522543578361,4.052555153018973,0.0012532450305607842,0.0022845639068369387,0.0003595451259701579,0.1109501185693509,0.8808127308706022,0.00033587187461156173,200,distance_boundary_and_eikonal_tolerances,962,8.658649469236124e-16
41,0.0050873246430064864,0.07447942075077149,1.2157665459056919,0.002491360114397586,0.0037177218426258235,0.0003148452509270904,0.10919942964052326,0.9431534759201726,0.00029906027573884525,240,distance_boundary_and_eikonal_tolerances,986,8.658649469236124e-16
42,0.002788761610325303,0.055065759168740375,0.3647299637717076,0.003612641443788262,0.004242979362353045,0.00040015314165054014,0.11062410132099675,0.90265821647758,0.00029806238666319623,220,distance_boundary_and_eikonal_tolerances,1010,8.658649469236124e-16
43,0.0017966130755006958,0.04394570179030704,0.10941898913151227,0.0037916003759754955,0.004656185349977049,0.000842153952215314,0.10959741955730622,0.7972885464318346,0.00040358911637427414,220,distance_boundary_and_eikonal_tolerances,1034,8.658649469236124e-16
44,0.001378697663644674,0.03862812686939559,0.03282569673945368,0.0024336284699130067,0.0036112355112011534,0.0010226512506005024,0.10828735482887385,0.7161574423995992,0.00047591034046200794,200,distance_boundary_and_eikonal_tolerances,1058,8.658649469236124e-16
45,0.0012127091580168452,0.036256264014167275,0.009847709021836104,0.0012529382295476763,0.0015774232152794179,0.001032864681029262,0.10636475237495209,0.6538411135102404,0.0004537105357512996,200,distance_boundary_and_eikonal_tolerances,1082,8.658649469236124e-16
46,0.0010864922963884787,0.03430545851800312,0.002954312706550831,0.0008046270077294638,0.0010710788725173095,0.0008920865620174021,0.1066764947475603,0.6578664509834693,0.0003934614404175708,180,distance_boundary_and_eikonal_tolerances,1106,8.658649469236124e-16
47,0.00098040803178542,0.032587625376052635,0.0008862938119652493,0.0006220950456623515,0.0010013553742999994,0.0008360961111156028,0.10589902485749414,0.652761446789738,0.0003558910676089225,180,distance_boundary_and_eikonal_tolerances,1130,8.658649469236124e-16
48,0.0008908594965007421,0.03107296733828603,0.0002658881435895748,0.0005256706385210142,0.001078679686063855,0.0008367753961780626,0.10396364151723908,0.6524432081083282,0.0004197493652006029,180,distance_boundary_and_eikonal_tolerances,1154,8.658649469236124e-16
49,0.0008077468590663561,0.029568294707535504,7.976644307687243e-05,0.0004518583621839615,0.0010638242718530385,0.0008559025478994658,0.1045028728566735,0.6683553307854881,0.0004692590642931746,180,distance_boundary_and_eikonal_tolerances,1178,8.658649469236124e-16
50,0.0007513373926511253,0.02855403955850677,2.3929932923061727e-05,0.0004189084377889664,0.0013323494050255951,0.001064877668186982,0.10386638108769025,0.6731179269707219,0.0004986068441272494,180,distance_boundary_and_eikonal_tolerances,1202,8.658649469236124e-16
51,0.0006644223152418901,0.02680519423217687,7.178979876918518e-06,0.00036135032743766387,0.0014109925046253372,0.0010373801585266307,0.10786322612166008,0.7188281353768606,0.0005587162591401927,160,distance_boundary_and_eikonal_tolerances,1226,8.658649469236124e-16
52,0.0005952328314655875,0.025363224813709728,2.1536939630755554e-06,0.0004147221819117084,0.001416639652134215,0.0010512679537724593,0.10481057435256734,0.7286417007643672,0.0005852714124238365,180,distance_boundary_and_eikonal_tolerances,1250,8.658649469236124e-16
53,0.0005234957488596545,0.023778335315483696,1e-06,0.0004638096838257375,0.001716172100748598,0.0011582379916495876,0.10850418189348159,0.7799196779767525,0.0006454310638376089,160,distance_boundary_and_eikonal_tolerances,1274,8.658649469236124e-16
54,0.00044878241857467877,0.02200680047246059,1e-06,0.0005413158267390036,0.0019605539771845254,0.001270150733076623,0.10576563794527699,0.7955787625394957,0.0007636294828572846,180,distance_boundary_and_eikonal_tolerances,1298,8.658649469236124e-16
55,0.0003662400322796411,0.019869353977499025,1e-06,0.0006552563045502237,0.0024634147223670244,0.0014826571468064423,0.1055409203381051,0.8262561005616671,0.0008619187607946249,180,distance_boundary_and_eikonal_tolerances,1322,8.658649469236124e-16
