iteration,loss,relative_l2_error,center_x_m,center_y_m,radius_m,damping,evaluation_count,maximum_system_residual,iteration_seconds,jacobian_seconds,line_search_seconds,raw_center_x,raw_center_y,raw_log_radius,gradient_center_x,gradient_center_y,gradient_log_radius,step_center_x,step_center_y,step_log_radius
0,0.9173203839502945,0.9736734919329278,0.48,0.52,0.06499999999999999,0.001,7,5.964457770264133e-16,1.4700935184955597,1.2640662156045437,0.0,0.48,0.52,-2.7333680090865,-30.67407175631356,30.6740717406037,2.0243957754639847,0.0,0.0,0.0
1,0.2594141944852785,0.5188539281129337,0.49,0.51,0.05881443217233736,0.001,14,5.033337842397837e-16,1.3520293375477195,1.1543661346659064,0.1976328855380416,0.49,0.51,-2.8333680090865,-17.69185381154448,17.691853811586626,1.1471242960573858,0.010000000000000009,-0.010000000000000009,-0.10000000000000009
2,0.01611439832688597,0.1285195113970528,0.498092336440051,0.5019076635597917,0.05321749895006881,0.0003,21,4.723868126976661e-16,1.1869376320391893,1.0189004857093096,0.1680133454501629,0.498092336440051,0.5019076635597917,-2.9333680090865,-3.3425165639435916,3.342516563654847,0.33664496311256786,0.008092336440051029,-0.008092336440208348,-0.10000000000000009
3,3.7799816755233855e-05,0.006355093399025279,0.49989476439314645,0.5001052356067692,0.050168612637011376,8.999999999999999e-05,28,4.725074037674611e-16,1.1558116832748055,0.988301576115191,0.16748646553605795,0.49989476439314645,0.5001052356067692,-2.992365694107094,-0.17549167812600897,0.17549167816815275,0.010659665922909598,0.0018024279530954312,-0.001802427953022434,-0.05899768502059377
4,7.4825577197108036e-06,0.0027130733133221693,0.49999973552158133,0.5000002644781432,0.050056824672990205,2.6999999999999996e-05,35,4.895453877262878e-16,1.1582386968657374,0.9928943300619721,0.1653194958344102,0.49999973552158133,0.5000002644781432,-2.9945964254139907,-0.00044010915239848115,0.00044011116243114837,-1.1639784865088884e-06,0.0001049711284348831,-0.0001049711286260635,-0.0022307313068967716
5,7.4824411782775894e-06,0.0027130839868458284,0.49999999984664645,0.5000000001518708,0.05005683695027967,8.099999999999999e-06,42,4.805228224178294e-16,1.1709304982796311,0.9983076378703117,0.1725970869883895,0.49999999984664645,0.5000000001518708,-2.994596180146976,-2.5469879040909693e-07,2.5321431576302497e-07,5.136160544655789e-10,2.6432506511353537e-07,-2.643262723145412e-07,2.4526701469795853e-07
