iteration,stage,stage_iteration,stage_train_frequencies_ghz,stage_maximum_mode,modal_step_m,loss,relative_l2_error,applied_damping,accepted_backtrack_count,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,trust_region_predicted_relative_change,accepted_step_predicted_relative_change,arclength_refit_rms_m,arclength_refit_maximum_m,arclength_speed_ratio_before,arclength_speed_ratio_after,radial_spectral_tail_rms_m,radial_spectral_tail_limit_m,spectral_tail_rejection_count,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
10,1,10,0.5,3,"-0.00036427693456588466,0.00085452355305251659,-0.00069981464261132081,-0.00041636101314441971,-0.00061728457811513319,0.00021136422516807255,-0.00014358046078099491",0.2625962024290277,0.7247015971129465,15.719366599602685,0,0.0019944020415459916,0.0019937621767766086,0.00012290908945687326,0.075650929696621,0.4184583066358204,9.048790609162902e-05,0.11753083631515782,0.11753083631515782,0.0,0.0,1.6918706231933731,1.6918706231933731,0.0027479513638659554,,0,120,distance_boundary_and_eikonal_tolerances,151,6.291984688937026e-16
11,1,11,0.5,3,"-0.00031542009918425858,0.00087605606807435198,-0.00074625070458042293,-0.00043883274083930592,-0.0006236277498205343,0.00019794946498502577,-0.00014059981727219042",0.23065719781235006,0.6792012924197803,14.256898154698328,0,0.0019949718912699154,0.001994971523293505,0.00010815846341523143,0.08100347804969911,0.3908003838783837,9.444135434162615e-05,0.12667030365194562,0.12667030365194562,0.0,0.0,1.6615019115861493,1.6615019115861493,0.002747951363865963,,0,100,distance_boundary_and_eikonal_tolerances,166,6.291984688937026e-16
12,1,12,0.5,3,"-0.00025875377304495099,0.00090395529875459248,-0.0008035130868065955,-0.00046619439717967914,-0.0006314000194521575,0.0001702075784888984,-0.0001361735138150676",0.20009933904849897,0.6326125813616086,12.699965814016881,0,0.00199246578319676,0.001992328030308591,9.698512300436598e-05,0.08524762477963069,0.38767201943496943,9.696533170278077e-05,0.1383886082523242,0.1383886082523242,0.0,0.0,1.6303217992828125,1.6303217992828125,0.0027479513638659562,,0,180,distance_boundary_and_eikonal_tolerances,181,6.291984688937026e-16
13,1,13,0.5,3,"-0.00019141559869043716,0.00094412941244758253,-0.00087883757035911263,-0.00050226436669786032,-0.00064314996553142725,0.0001240394119594825,-0.00012874311698933766",0.17060967590716794,0.5841398392631133,11.011875855231562,0,0.001995399167378071,0.0019944545703070356,8.602146295067578e-05,0.08986695273699467,0.41112775623795117,9.574138749828681e-05,0.15454366940826736,0.15454366940826736,0.0,0.0,1.5957640477749808,1.5957640477749808,0.0027479513638659758,,0,180,distance_boundary_and_eikonal_tolerances,196,6.291984688937026e-16
14,1,14,0.5,3,"-0.00010294254363932895,0.00096240278508372926,-0.00094193520710675403,-0.00052976298257825197,-0.00063367857143352619,5.3219910809728731e-05,-0.0001106295435819616",0.14290603205366254,0.5346139393125893,9.634436337736304,0,0.001992132494843905,0.0019463637433274454,9.967660573543312e-05,0.09691823238971262,0.4265219164473164,9.060575337287852e-05,0.17083207367647707,0.17083207367647707,0.0,0.0,1.557572368514566,1.557572368514566,0.0027479513638659545,,0,100,distance_boundary_and_eikonal_tolerances,211,6.291984688937026e-16
15,1,15,0.5,3,"-7.2047202984915921e-07,0.00086950324852207086,-0.00089687636291545714,-0.00049668698493018264,-0.00054712758699643584,-2.801308563562278e-05,-7.4206781831985966e-05",0.11974484190489543,0.4893768321138535,9.474854862146133,0,0.0019845187563739064,0.001936694635865338,7.73470281471161e-05,0.09877853905448708,0.43813859161699475,8.489559485388987e-05,0.17012098871273607,0.17012098871273607,0.0,0.0,1.524505512263635,1.524505512263635,0.0027479513638659658,,0,200,distance_boundary_and_eikonal_tolerances,226,6.291984688937026e-16
16,1,16,0.5,3,"8.3832589763264707e-05,0.000795822017295713,-0.00086189978814409215,-0.00047073195607439349,-0.0004749472806805627,-9.9298621308400816e-05,-3.7027232379808379e-05",0.10000949387861939,0.44723482395408204,9.151795788618681,0,0.0019927677159597324,0.001944900511977433,8.601261823373229e-05,0.09667305840374338,0.44739716634830673,7.848923106366229e-05,0.17280476102932804,0.17280476102932804,0.0,0.0,1.4902926386892088,1.4902926386892088,0.0027479513638659636,,0,300,distance_boundary_and_eikonal_tolerances,241,6.291984688937026e-16
17,1,17,0.5,3,"0.0001550222015685527,0.00073101866504259982,-0.00082869595959073419,-0.0004471107091348573,-0.00041003421527951225,-0.00015774754021809741,1.2077079465587816e-06",0.08307133432911298,0.40760602137140456,8.760599478911907,0,0.0019950890183302885,0.0019462147716828452,0.00012118119153070676,0.10103442459743335,0.4501096730368086,7.664277547012044e-05,0.17753706199871427,0.17753706199871427,0.0,0.0,1.4615610722835306,1.4615610722835306,0.002747951363865971,,0,120,distance_boundary_and_eikonal_tolerances,256,6.291984688937026e-16
18,1,18,0.5,3,"0.00021490494099310933,0.00067348545025470736,-0.00079684953277618295,-0.00042535364551958755,-0.00035118137885233763,-0.00020174152254014989,3.9408706763660061e-05",0.06847333193292451,0.37006305390547833,8.311034406553759,0,0.0019881995561180214,0.0019366423216652087,7.098579416721163e-05,0.10084081083728699,0.44808710139406205,7.82759483012041e-05,0.18433658424317795,0.18433658424317795,0.0,0.0,1.4310639306975677,1.4310639306975677,0.0027479513638659693,,0,200,distance_boundary_and_eikonal_tolerances,271,6.291984688937026e-16
19,1,19,0.5,3,"0.00026717103673191126,0.00062671004438061783,-0.00077193564273453081,-0.00040810489493780226,-0.00029963820281719578,-0.00023279172168488743,7.7069072554234922e-05",0.05578774981205585,0.3340291897785456,7.7439730865603815,0,0.001985761016257726,0.0019338733352462622,7.0494211476505e-05,0.09610922395213678,0.4518537914880755,6.848280285515901e-05,0.19474516791605362,0.19474516791605362,0.0,0.0,1.4064522759407863,1.4064522759407863,0.002747951363865939,,0,340,distance_boundary_and_eikonal_tolerances,286,6.291984688937026e-16
20,2,0,"0.5,1.5",5,"0,0,0,0,0,0,0,0,0,0,0",0.7580063475012682,0.8437757042783114,0.0,0,0.0,0.0,7.0494211476505e-05,0.09245529379423487,0.4572860347897797,6.848280285515901e-05,0.0,0.0,0.0,0.0,1.4064522759407863,1.4064522759407863,2.959216571304931e-17,,0,0,initialized,287,3.2257760436794094e-15
21,2,1,"0.5,1.5",5,"-8.7605218010454848e-05,0.00020107149214841053,-0.00063258478745945772,-0.00011594908172235138,-0.00015521364358130581,0.00017683990697509592,0.00013400576607752572,-0.0002716804054985102,-0.00076501049244667794,0.0006577668491985272,-5.6372093353598582e-05",0.6546694238180049,0.7842340561603114,9.910458562488609,0,0.0019933580211085925,0.0019753214993283165,9.104328490019088e-05,0.09174458240676549,0.4655933217857223,7.594885610960611e-05,0.13848201486757375,0.13848201486757375,0.0,0.0,1.392445720102805,1.392445720102805,2.872787973076523e-17,,0,100,distance_boundary_and_eikonal_tolerances,310,3.4331395605230093e-15
22,2,2,"0.5,1.5",5,"-7.5014876646712129e-05,0.00023027471300641456,-0.00063164204328899692,-5.4934627231269622e-05,-8.4925320306378132e-05,0.00018149566509209419,0.00014577138574615301,-0.00024592829712544433,-0.0006814348373268852,0.00064957727084377723,-3.9886253875010916e-05",0.560526471374491,0.7257697715358453,10.103340849206667,0,0.0019842779490704533,0.0019561645586653473,7.254390848627571e-05,0.08316686501039541,0.4583402026472736,6.44118700829227e-05,0.14741958185073892,0.14741958185073892,0.0,0.0,1.3941643492626334,1.3941643492626334,3.0592181719365364e-17,,0,220,distance_boundary_and_eikonal_tolerances,333,3.4390057006183926e-15
23,2,3,"0.5,1.5",5,"-5.4795449983942475e-05,0.00025712064984432386,-0.00062471854557737377,-4.2230079413696167e-07,-1.9804582567271925e-05,0.00018818021639933013,0.00014833975947997968,-0.00022550811916195173,-0.00061978209339341142,0.00066012558263391053,-2.8376136470650048e-05",0.47458992139376,0.6679722041385546,9.84702429519467,0,0.0019870289236917746,0.0019456898388604796,0.00010154240428704451,0.0917616338729444,0.5104995695064306,9.532755872651566e-05,0.1586841274811214,0.1586841274811214,0.0,0.0,1.4106030849713023,1.4106030849713023,2.8910612293908257e-17,,0,120,distance_boundary_and_eikonal_tolerances,356,3.770607593361098e-15
24,2,4,"0.5,1.5",5,"-2.6813560777074207e-05,0.00028330235325507979,-0.00061081289041242876,4.4835218630188633e-05,3.7959335369344681e-05,0.00019808434287175078,0.00014353260160573694,-0.00020832191172253563,-0.00057355553424533038,0.00068909963537933919,-1.9855361841405887e-05",0.39630181412783105,0.6105999926295916,9.175162488144908,0,0.0019909089871031024,0.0019325796986724704,9.42092033785741e-05,0.09293474605679306,0.5415792574053386,6.106004557606542e-05,0.17255286866636768,0.17255286866636768,0.0,0.0,1.441726717008768,1.441726717008768,3.756287234995492e-17,,0,200,distance_boundary_and_eikonal_tolerances,379,5.886768901662823e-15
25,2,5,"0.5,1.5",5,"1.1571839805571704e-05,0.00031150918334414918,-0.00059194672892796333,7.7693776186939229e-05,8.6350785831838144e-05,0.00021211928389648692,0.00013330179698969866,-0.00019336550764480258,-0.00054077433561418276,0.0007422392640512081,-1.3016516202603971e-05",0.32502266960417275,0.5532387186010993,8.099999999999998,0,0.001996476951028273,0.0019285408611942416,0.00013109239673372316,0.10332001040695317,0.6133534194179284,8.545197617973108e-05,0.1904876564297289,0.1904876564297289,0.0,0.0,1.4842947164589146,1.4842947164589146,4.1588163797237804e-17,,0,140,distance_boundary_and_eikonal_tolerances,402,9.39122713165966e-15
26,2,6,"0.5,1.5",5,"6.70254219592627e-05,0.00034331158551784331,-0.00056696663326398381,9.3778190952916452e-05,0.0001237356932351377,0.00022825404085961696,0.00011840861171603992,-0.00017801412487047807,-0.00051697133349805336,0.00082626255047450942,-6.5584010243900156e-06",0.26034375383812847,0.49549572966262906,6.714482149644773,0,0.0019959919015533093,0.0019208941006685052,0.000155179979785,0.0974071078853864,0.6093457047349014,0.00011718816163656942,0.21400536873436168,0.21400536873436168,0.0,0.0,1.542938724386771,1.542938724386771,3.4575001590921635e-17,,0,360,distance_boundary_and_eikonal_tolerances,425,9.39122713165966e-15
27,2,7,"0.5,1.5",5,"0.00015379319184833217,0.00038380112064429601,-0.0005383509644004763,8.2237542473972717e-05,0.0001479750451029696,0.00024060814988713093,0.00010104911321848174,-0.00015925289339528641,-0.00050064592546003085,0.00096156571789688305,9.0294971670311485e-07",0.20158336905941276,0.4364672263421562,5.087184963628425,0,0.001994001058708089,0.0019098661497808785,0.0001648910291586151,0.10365594325801168,0.6394009808078759,0.00010827312069638245,0.24783662968449666,0.24783662968449666,0.0,0.0,1.617665043938768,1.617665043938768,3.118886155653103e-17,,0,280,distance_boundary_and_eikonal_tolerances,448,9.39122713165966e-15
28,2,8,"0.5,1.5",5,"0.00028297773340451129,0.00040940627372231686,-0.00047360222070388539,1.0041355052001748e-05,0.00014279948249888683,0.00021035362150350096,7.9868375348685308e-05,-0.00012022047896983035,-0.0004534520455566204,0.0011028255033823427,1.1628070381722039e-05",0.1512225652942556,0.3785747801123175,3.684777621326179,0,0.001997783917315046,0.0019887556960743002,0.00019903580809159483,0.10046646229849533,0.7000068734031427,0.00011957177375710587,0.28037239377067036,0.28037239377067036,0.0,0.0,1.7432230173800582,1.7432230173800582,3.447694719013702e-17,,0,780,distance_boundary_and_eikonal_tolerances,471,9.39122713165966e-15
29,2,9,"0.5,1.5",5,"0.00045224261947804302,0.00040728421879468853,-0.00038200277543310607,-0.00016979116182682757,8.976680042616771e-05,8.1243462536167565e-05,7.4817587505149644e-05,-5.4797594619537613e-05,-0.00036340201993338494,0.0012141362693389691,2.4303830941608175e-05",0.11032635673015567,0.3238636395653108,2.5746609005417036,0,0.001992408460843376,0.001990366420275725,0.00024621488450179773,0.11160251106250575,0.7832723643133532,0.00018138730811171483,0.30689407374369887,0.30689407374369887,0.0,0.0,1.9050774416157703,1.9050774416157703,5.060147047996866e-17,,0,300,distance_boundary_and_eikonal_tolerances,494,9.39122713165966e-15
30,2,10,"0.5,1.5",5,"0.00048183607092177369,0.00027230921671873501,-0.00022286699831173209,-0.00032484594374716417,-1.8771482897347828e-06,-0.00013437347450420909,8.3964146108826817e-05,2.3254147324468612e-05,-0.00018600689983546602,0.00094772253737711787,2.5847400457436273e-05",0.08430575000683407,0.2833680168735791,2.6484851516981327,0,0.001989898402461483,0.0019674592552618862,0.0002646102094651523,0.11468024142226256,0.8728044197608006,0.00017107975127952924,0.25556737985481354,0.25556737985481354,0.0,0.0,2.0135069149095726,2.0135069149095726,7.34112962734884e-17,,0,620,distance_boundary_and_eikonal_tolerances,517,9.39122713165966e-15
31,2,11,"0.5,1.5",5,"0.00046702748669794276,0.00019315915263493199,-0.00015246873194748012,-0.0003946914437941887,-6.0674362492227033e-05,-0.00026919901894861603,0.00010316577535527076,6.3945216469344997e-05,-8.4177866289076434e-05,0.00074445499893258668,2.0726508117327379e-05",0.06499984258604713,0.24892034565196125,2.798941343517881,0,0.0019955242588896504,0.0019838331702689703,0.0003046108077025105,0.10804916792159652,0.8411239457496014,0.00019559646609163678,0.23999830099996577,0.23999830099996577,0.0,0.0,2.0952670202715544,2.0952670202715544,1.1585855639921406e-16,,0,800,distance_boundary_and_eikonal_tolerances,540,9.39122713165966e-15
32,2,12,"0.5,1.5",5,"0.00045219171549014555,0.00015315450776968076,-0.00012415390372288735,-0.00041521009097852268,-9.5043329232357879e-05,-0.00034360468691639129,0.00011734422647262263,9.041557508177e-05,-2.2619780064149544e-05,0.00061925941069889106,1.6242100505600703e-05",0.04895746269564836,0.2160648798058591,2.82786584104976,0,0.001985875838245656,0.001978892549809403,0.00033110140537897555,0.10550033098926415,0.9166829199302645,0.0001912211651983603,0.2566210798800977,0.2566210798800977,0.0,0.0,2.147420535761407,2.147420535761407,5.886888333678698e-17,,0,860,distance_boundary_and_eikonal_tolerances,563,9.39122713165966e-15
33,2,13,"0.5,1.5",5,"0.00044619776855918045,0.00013421592337002912,-0.00011497602197018216,-0.00041748960612089913,-0.00011783713218749502,-0.00038886949357247013,0.00012759169776441838,0.00011452777087752641,2.3478032139041263e-05,0.00054560317198963616,1.3438627128276038e-05",0.035014270562865026,0.18273472518422385,2.6587273715087116,0,0.0019998604831476356,0.0019950640481980223,0.00034601223082076743,0.1099443922441812,0.9282761874546581,0.0002149166382439116,0.29912955808440084,0.29912955808440084,0.0,0.0,2.1790815188086534,2.1790815188086534,4.1836157431106806e-17,,0,180,distance_boundary_and_eikonal_tolerances,586,9.39122713165966e-15
34,2,14,"0.5,1.5",5,"0.00043642961241029615,0.00012429707568031509,-0.00011345593093966022,-0.0004025577875747965,-0.00013188451656902996,-0.00040970324504179282,0.00013235272395570669,0.00013901379278773108,6.7023518174626944e-05,0.00049028814336303148,1.1686378548484147e-05",0.023233791560397097,0.14885754756103944,2.368379598462949,0,0.0019946325034486552,0.001991169250998608,0.00039379292720465676,0.11526235779204934,0.9582774720994528,0.00022461020386004699,0.3610797672213576,0.3610797672213576,0.0,0.0,2.2016034170486836,2.2016034170486836,5.589942846872262e-17,,0,140,distance_boundary_and_eikonal_tolerances,609,9.39122713165966e-15
35,2,15,"0.5,1.5",5,"0.00042293115516230746,0.00012212357849963047,-0.00011829795263257468,-0.00037918411887867309,-0.00014047938201313466,-0.00041382172521190239,0.00013280830243260364,0.00016802846960398642,0.00011540338877497745,0.00044758180921661181,1.0687585923132442e-05",0.013797660392202444,0.11471818946373823,1.9456851581466248,0,0.0019870320075422616,0.001984520853781695,0.00042927009641527126,0.11379750134749933,0.8775893493395355,0.00022981603713054938,0.45021094881192275,0.45021094881192275,0.0,0.0,2.2199470289693277,2.2199470289693277,6.116284184091554e-17,,0,340,distance_boundary_and_eikonal_tolerances,632,9.39122713165966e-15
36,2,16,"0.5,1.5",5,"0.00040575423774286173,0.00012955288743948546,-0.00013207571493177299,-0.00035155377299139919,-0.00014568666677555373,-0.00040596720484809565,0.00012955323169284869,0.0002094324259637952,0.00017891025821716261,0.00041326467284420743,1.0102161018302767e-05",0.006814407815283429,0.08062593866595007,1.3966901514493915,0,0.0019971459550407297,0.001995410140491904,0.00044617592873028516,0.11605902221362796,0.8649269965432322,0.00022407585724083107,0.5893773294784409,0.5893773294784409,0.0,0.0,2.2296752496860757,2.2296752496860757,1.5724983651756687e-16,,0,280,distance_boundary_and_eikonal_tolerances,655,9.39122713165966e-15
37,2,17,"0.5,1.5",5,"0.00037188275744915459,0.00014993321495396315,-0.00015973719588285114,-0.00030864192091590843,-0.00014308939032904312,-0.00037451328042995718,0.00011822533441015301,0.0002738731735108564,0.00027187806991455453,0.00037173368743202668,9.2471373898065676e-06",0.002372290214745284,0.04757475856960832,0.7935331523922003,0,0.0019962815569408107,0.0019952318704235215,0.0004231202809702679,0.11614895151490791,0.9403164422243954,0.00019604872673754242,0.823577206613095,0.823577206613095,0.0,0.0,2.220467436327366,2.220467436327366,1.0383374262081614e-16,,0,540,distance_boundary_and_eikonal_tolerances,678,9.675145090517294e-15
38,2,18,"0.5,1.5",5,"0.00028797274913628328,0.00018823013417701759,-0.00020864925200126771,-0.00022208672143710892,-0.00011688172933612977,-0.00028460116435393237,8.7796586719320491e-05,0.00037172453163134971,0.0004064809530764335,0.00029107374423001771,6.8947127176420651e-06",0.00032306825621641026,0.01754985879537794,0.2380599457176601,0,0.0018789946454965715,0.0018767619602442064,0.00035676850014769185,0.1109920501740257,0.8890175431156172,0.00016118369832548302,1.2793435443410242,1.2793435443410242,0.0,0.0,2.1904237881671564,2.1904237881671564,8.34810327443249e-17,,0,900,distance_boundary_and_eikonal_tolerances,701,9.675145090517294e-15
39,2,19,"0.5,1.5",5,"8.3319236096418152e-05,0.00010555488041157737,-0.00012006500668160749,-5.0474693223281348e-05,-2.7437238094250863e-05,-7.7627111328769521e-05,2.9245854984081294e-05,0.00023162538028818555,0.00026360589561760729,0.00010241261547688641,1.98199908057133e-06",1.8177005804485418e-05,0.004158742302806386,0.07141798371529802,0,0.0008052841331352668,0.0008004389716664752,0.00034209410094620873,0.11292586933623272,0.9224297858584934,0.00016925645540864093,1.5389278115857754,1.5389278115857754,0.0,0.0,2.162857110660804,2.162857110660804,6.61132225360222e-17,,0,100,distance_boundary_and_eikonal_tolerances,724,9.675145090517294e-15
40,2,20,"0.5,1.5",5,"8.7624035719809468e-06,2.7644924742931245e-05,-3.1528693415086947e-05,-3.5992814656388784e-06,-8.8955897779276564e-07,-8.0711227803218367e-06,4.9837132543707186e-06,6.8916446221006667e-05,7.8521778866841359e-05,1.9629689690773508e-05,3.2806427153780549e-07",5.830515570348791e-07,0.0007438065395650869,0.021425395114589404,0,0.00018173040988980123,0.00017887089951072827,0.0003220050585292187,0.11006677563074072,0.9307543221979888,0.0001724303611242914,1.6461435203570531,1.6461435203570531,0.0,0.0,2.1536222030858805,2.1536222030858805,1.1861469076475276e-16,,0,720,distance_boundary_and_eikonal_tolerances,747,9.675145090517294e-15
41,3,0,"0.5,1.5,2.5",5,"0,0,0,0,0,0,0,0,0,0,0",5.054653136514171e-06,0.0011114537798857468,0.0,0,0.0,0.0,0.0003220050585292187,0.08465189258179065,0.4113488895594696,0.0001724303611242914,0.0,0.0,0.0,0.0,2.1536222030858805,2.1536222030858805,1.1861469076475276e-16,,0,0,initialized,748,9.846431540461208e-15
42,3,1,"0.5,1.5,2.5",5,"4.9367920821504726e-07,5.0555264328944324e-06,-5.7581857056193271e-06,-1.2514522432647555e-07,7.3604546971285809e-08,-4.645063686320324e-07,4.1559076925924932e-07,1.4344831680879469e-05,1.6338282001396374e-05,3.0742869758067784e-06,2.0974599103660146e-07",4.150789306485739e-08,0.00010159841818892737,0.001,0,3.2578008400136576e-05,3.189640030917979e-05,0.0003226136007552193,0.08366406637508264,0.42906752943735793,0.0001726533314458656,1.8209804527977884,1.8209804527977884,0.0,0.0,2.151618178603497,2.151618178603497,6.340645676039906e-17,,0,260,distance_boundary_and_eikonal_tolerances,771,1.2258045620957155e-14
43,3,2,"0.5,1.5,2.5",5,"1.1268861999862934e-07,3.4722798815969184e-07,-3.9460878959961236e-07,1.7538206160024446e-08,2.1741387128685668e-09,5.2715914270344491e-09,1.6936675091620805e-08,1.3263202307783905e-06,1.5063449445066943e-06,2.7548222203681066e-07,-1.2760081898690215e-07",3.6044465720154694e-10,9.556341448882263e-06,0.0003,0,2.8874261215029286e-06,2.7752251706994376e-06,0.0003391085589432067,0.08199782626746306,0.4097768465549939,0.00017346340863887838,1.8147264882076442,1.8147264882076442,0.0,0.0,2.151430441877685,2.151430441877685,6.212998767909311e-17,,0,180,distance_boundary_and_eikonal_tolerances,794,1.2258045620957155e-14
44,3,3,"0.5,1.5,2.5",5,"9.7800137858936622e-09,3.1386208606798092e-08,-3.5782280656260646e-08,1.6162179970413086e-09,-1.5171275629789599e-10,1.7197331304147336e-09,5.2306159412970428e-10,1.232769121043467e-07,1.3918596780837415e-07,2.4683768610180013e-08,-2.9302857899020476e-08",3.3752188116181103e-12,9.379003336355525e-07,8.999999999999999e-05,0,2.724767441267689e-07,2.582687513190952e-07,0.0003226536191831353,0.08370081822660505,0.4364311328702105,0.00017368439411444975,1.8083308542089136,1.8083308542089136,0.0,0.0,2.151412953991632,2.151412953991632,8.794637428180039e-17,,0,220,distance_boundary_and_eikonal_tolerances,817,1.2258045620957155e-14
45,3,4,"0.5,1.5,2.5",5,"8.6825666511596161e-10,2.9031740628132159e-09,-3.2948769283862061e-09,1.4612315869464563e-10,-1.6542598675739341e-11,2.0132698406967739e-10,2.2703761307100977e-11,1.1627032373258122e-08,1.3044491352212094e-08,2.2072921514669428e-09,-4.8007613527846343e-09",3.5088444676875544e-14,9.731693748971506e-08,2.6999999999999996e-05,0,2.657034319926882e-08,2.4678508898059212e-08,0.0003307989272144543,0.08482862076598888,0.4494520744218816,0.00016921627738211709,1.7985661669934205,1.7985661669934205,0.0,0.0,2.151411289302068,2.151411289302068,1.0661671731956292e-16,,0,100,distance_boundary_and_eikonal_tolerances,840,1.2258045620957155e-14
